DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Athens,ATH,Swiss,A20N,False,2025-05-02 12:05:00,12:36,2025-05-02 12:36:00,31
Valencia,VLC,Swiss,A320,False,2025-05-02 12:05:00,12:23,2025-05-02 12:23:00,18
Delhi,DEL,Swiss,A333,False,2025-05-02 12:10:00,12:34,2025-05-02 12:34:00,24
Cairo,CAI,Swiss,BCS3,False,2025-05-02 12:10:00,12:50,2025-05-02 12:50:00,40
Krakow,KRK,Helvetic Airways,E190,False,2025-05-02 12:10:00,12:22,2025-05-02 12:22:00,12
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-02 12:10:00,12:26,2025-05-02 12:26:00,16
Warsaw,WAW,Helvetic Airways,E195,False,2025-05-02 12:15:00,12:31,2025-05-02 12:31:00,16
Belgrade,BEG,Swiss,BCS3,False,2025-05-02 12:15:00,12:38,2025-05-02 12:38:00,23
Stockholm,ARN,Swiss,A320,False,2025-05-02 12:20:00,13:07,2025-05-02 13:07:00,47
Naples,NAP,Air Baltic,BCS3,False,2025-05-02 12:20:00,12:45,2025-05-02 12:45:00,25
Barcelona,BCN,Swiss,A320,False,2025-05-02 12:20:00,12:59,2025-05-02 12:59:00,39
Marseille,MRS,Helvetic Airways,E290,False,2025-05-02 12:25:00,12:42,2025-05-02 12:42:00,17
Wroclaw,WRO,Helvetic Airways,E295,False,2025-05-02 12:25:00,12:39,2025-05-02 12:39:00,14
Vienna,VIE,Swiss,A320,False,2025-05-02 12:25:00,12:41,2025-05-02 12:41:00,16
Budapest,BUD,Air Baltic,BCS3,False,2025-05-02 12:25:00,12:51,2025-05-02 12:51:00,26
Dubai,DXB,Swiss,B77W,False,2025-05-02 12:30:00,12:54,2025-05-02 12:54:00,24
Amsterdam,AMS,Swiss,BCS1,False,2025-05-02 12:30:00,13:10,2025-05-02 13:10:00,40
Copenhagen,CPH,Swiss,A320,False,2025-05-02 12:30:00,12:48,2025-05-02 12:48:00,18
Nice,NCE,Swiss,BCS1,False,2025-05-02 12:35:00,13:06,2025-05-02 13:06:00,31
Hamburg,HAM,Swiss,BCS3,False,2025-05-02 12:35:00,13:02,2025-05-02 13:02:00,27
Venice,VCE,Swiss,A321,False,2025-05-02 12:35:00,12:57,2025-05-02 12:57:00,22
Bologna,BLQ,Helvetic Airways,E195,False,2025-05-02 12:35:00,12:52,2025-05-02 12:52:00,17
Montreal,YUL,Swiss,A333,False,2025-05-02 12:40:00,13:03,2025-05-02 13:03:00,23
Berlin,BER,Swiss,A20N,False,2025-05-02 12:40:00,13:09,2025-05-02 13:09:00,29
Hannover,HAJ,Helvetic Airways,E190,False,2025-05-02 12:40:00,13:18,2025-05-02 13:18:00,38
Paris,CDG,Air Baltic,BCS3,False,2025-05-02 12:45:00,13:00,2025-05-02 13:00:00,15
Dusseldorf,DUS,Helvetic Airways,E290,False,2025-05-02 12:45:00,13:30,2025-05-02 13:30:00,45
Prague,PRG,Swiss,BCS1,False,2025-05-02 12:45:00,13:14,2025-05-02 13:14:00,29
Rome,FCO,Swiss,A320,False,2025-05-02 12:45:00,13:13,2025-05-02 13:13:00,28
Washington,IAD,Swiss,A333,False,2025-05-02 12:50:00,13:16,2025-05-02 13:16:00,26
Frankfurt,FRA,Swiss,BCS3,False,2025-05-02 12:50:00,13:26,2025-05-02 13:26:00,36
Lisbon,LIS,Swiss,A21N,False,2025-05-02 12:50:00,13:20,2025-05-02 13:20:00,30
Tokyo,NRT,Swiss,B77W,False,2025-05-02 12:55:00,13:17,2025-05-02 13:17:00,22
Brussels,BRU,Helvetic Airways,E290,False,2025-05-02 12:55:00,13:32,2025-05-02 13:32:00,37
Florence,FLR,Helvetic Airways,E290,False,2025-05-02 12:55:00,13:11,2025-05-02 13:11:00,16
Seville,SVQ,AlbaStar,B738,False,2025-05-02 12:55:00,13:23,2025-05-02 13:23:00,28
Geneva,GVA,Swiss,BCS3,False,2025-05-02 13:00:00,14:03,2025-05-02 14:03:00,63
Tarbes,LDE,Smartwings,B38M,False,2025-05-02 13:00:00,14:01,2025-05-02 14:01:00,61
Chicago,ORD,Swiss,A333,False,2025-05-02 13:05:00,13:36,2025-05-02 13:36:00,31
Los Angeles,LAX,Swiss,B77W,False,2025-05-02 13:05:00,13:21,2025-05-02 13:21:00,16
Miami,MIA,Swiss,B77W,False,2025-05-02 13:05:00,13:37,2025-05-02 13:37:00,32
Milan,MXP,Helvetic Airways,E295,False,2025-05-02 13:05:00,13:25,2025-05-02 13:25:00,20
San Francisco,SFO,Swiss,B77W,False,2025-05-02 13:10:00,13:27,2025-05-02 13:27:00,17
Stuttgart,STR,Helvetic Airways,E195,False,2025-05-02 13:10:00,13:35,2025-05-02 13:35:00,25
Malaga,AGP,Swiss,A321,False,2025-05-02 13:10:00,13:34,2025-05-02 13:34:00,24
New York,JFK,Swiss,A333,False,2025-05-02 13:15:00,13:50,2025-05-02 13:50:00,35
Munich,MUC,Helvetic Airways,E295,False,2025-05-02 13:15:00,13:42,2025-05-02 13:42:00,27
Lisbon,LIS,TAP Air Portugal,A320,False,2025-05-02 13:15:00,13:45,2025-05-02 13:45:00,30
London,LHR,British Airways,A320,False,2025-05-02 13:20:00,13:41,2025-05-02 13:41:00,21
Seoul,ICN,Swiss,A343,False,2025-05-02 13:20:00,13:39,2025-05-02 13:39:00,19
Tampa,TPA,Edelweiss Air,A343,False,2025-05-02 13:20:00,13:56,2025-05-02 13:56:00,36
Toronto,YYZ,Air Canada,B77W,False,2025-05-02 13:25:00,13:51,2025-05-02 13:51:00,26
Gran Canaria,LPA,Edelweiss Air,A320,False,2025-05-02 13:25:00,13:55,2025-05-02 13:55:00,30
Fuerteventura,FUE,Edelweiss Air,A320,False,2025-05-02 13:25:00,13:46,2025-05-02 13:46:00,21
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-02 13:30:00,13:58,2025-05-02 13:58:00,28
Bangkok,BKK,Thai Airways,B77W,False,2025-05-02 13:30:00,14:19,2025-05-02 14:19:00,49
New York,JFK,Delta Air Lines,B764,False,2025-05-02 13:35:00,13:48,2025-05-02 13:48:00,13
Berlin,BER,Helvetic Airways,E290,False,2025-05-02 13:35:00,13:54,2025-05-02 13:54:00,19
San Francisco,SFO,United Airlines,B772,False,2025-05-02 13:35:00,13:49,2025-05-02 13:49:00,14
Las Vegas,LAS,Edelweiss Air,A343,False,2025-05-02 13:55:00,15:06,2025-05-02 15:06:00,71
Oslo,OSL,SAS,A20N,False,2025-05-02 14:00:00,14:08,2025-05-02 14:08:00,8
Bucharest,BBU,VistaJet,CRJ2,False,2025-05-02 14:00:00,14:40,2025-05-02 14:40:00,40
Amsterdam,AMS,KLM,E190,False,2025-05-02 14:20:00,14:55,2025-05-02 14:55:00,35
Edinburgh,EDI,easyJet,A20N,False,2025-05-02 14:35:00,14:57,2025-05-02 14:57:00,22
Zurich,ZRH,Marathon Airlines,H25B,False,2025-05-02 14:35:00,14:38,2025-05-02 14:38:00,3
Frankfurt,FRA,CityJet,CRJX,False,2025-05-02 14:40:00,15:00,2025-05-02 15:00:00,20
Salzburg,SZG,NetJets Europe,E55P,False,2025-05-02 14:40:00,14:50,2025-05-02 14:50:00,10
Madrid,MAD,Iberia,A20N,False,2025-05-02 14:45:00,16:10,2025-05-02 16:10:00,85
London,LCY,British Airways,E190,False,2025-05-02 14:55:00,15:05,2025-05-02 15:05:00,10
Izmir,ADB,SunExpress,B738,False,2025-05-02 14:55:00,15:32,2025-05-02 15:32:00,37
Istanbul,IST,Turkish Airlines,A321,False,2025-05-02 15:00:00,15:19,2025-05-02 15:19:00,19
Vienna,VIE,Air Baltic,BCS3,False,2025-05-02 15:05:00,15:17,2025-05-02 15:17:00,12
Belgrade,BEG,AirSERBIA,A319,False,2025-05-02 15:10:00,15:29,2025-05-02 15:29:00,19
Bari,BRI,Edelweiss Air,A320,False,2025-05-02 15:15:00,15:31,2025-05-02 15:31:00,16
Alicante,ALC,easyJet,A319,False,2025-05-02 15:20:00,15:47,2025-05-02 15:47:00,27
Dubai,DXB,Emirates,A388,False,2025-05-02 15:25:00,15:42,2025-05-02 15:42:00,17
Lisbon,LIS,Swiss,A20N,False,2025-05-02 15:25:00,16:08,2025-05-02 16:08:00,43
Brno,BRQ,Smartwings,A320,False,2025-05-02 15:30:00,15:37,2025-05-02 15:37:00,7
London,LHR,Swiss,A20N,False,2025-05-02 15:35:00,15:51,2025-05-02 15:51:00,16
Palma de Mallorca,PMI,Swiss,A21N,False,2025-05-02 15:35:00,15:58,2025-05-02 15:58:00,23
Dusseldorf,DUS,Eurowings,A319,False,2025-05-02 15:40:00,15:49,2025-05-02 15:49:00,9
Porto,OPO,TAP Air Portugal,A320,False,2025-05-02 15:45:00,16:21,2025-05-02 16:21:00,36
Naples,NAP,easyJet,A320,False,2025-05-02 15:45:00,16:00,2025-05-02 16:00:00,15
Porto,OPO,easyJet,A20N,False,2025-05-02 15:45:00,16:31,2025-05-02 16:31:00,46
Hamburg,HAM,Eurowings,A320,False,2025-05-02 15:55:00,16:11,2025-05-02 16:11:00,16
Barcelona,BCN,Swiss,A20N,False,2025-05-02 16:00:00,16:29,2025-05-02 16:29:00,29
Istanbul,SAW,Pegasus,A21N,False,2025-05-02 16:00:00,16:06,2025-05-02 16:06:00,6
Riyadh,RUH,Saudia,A320,False,2025-05-02 16:00:00,16:25,2025-05-02 16:25:00,25
Skopje,SKP,Edelweiss Air,A320,False,2025-05-02 16:00:00,16:17,2025-05-02 16:17:00,17
Valencia,VLC,Swiss,A320,False,2025-05-02 16:15:00,16:36,2025-05-02 16:36:00,21
Heraklion,HER,Edelweiss Air,A320,False,2025-05-02 16:20:00,16:33,2025-05-02 16:33:00,13
Madrid,MAD,Swiss,BCS1,False,2025-05-02 16:25:00,16:45,2025-05-02 16:45:00,20
Dublin,DUB,Swiss,BCS3,False,2025-05-02 16:30:00,17:12,2025-05-02 17:12:00,42
Berlin,BER,Air Baltic,BCS3,False,2025-05-02 16:30:00,16:40,2025-05-02 16:40:00,10
Faro,FAO,Edelweiss Air,A320,False,2025-05-02 16:30:00,17:10,2025-05-02 17:10:00,40
Athens,ATH,Marathon Airlines,H25B,False,2025-05-02 16:30:00,17:22,2025-05-02 17:22:00,52
London,LCY,Helvetic Airways,E295,False,2025-05-02 16:35:00,16:55,2025-05-02 16:55:00,20
Doha,DOH,Qatar Airways,A35K,False,2025-05-02 16:40:00,16:52,2025-05-02 16:52:00,12
Athens,ATH,VistaJet,CRJ2,False,2025-05-02 16:45:00,17:02,2025-05-02 17:02:00,17
Porto,OPO,Swiss,A321,False,2025-05-02 16:50:00,17:07,2025-05-02 17:07:00,17
Cork,ORK,Edelweiss Air,A320,False,2025-05-02 16:50:00,17:08,2025-05-02 17:08:00,18
Pristina,PRN,Edelweiss Air,A359,False,2025-05-02 16:50:00,17:00,2025-05-02 17:00:00,10
Munich,MUC,Swiss,A320,False,2025-05-02 16:55:00,17:13,2025-05-02 17:13:00,18
Geneva,GVA,Swiss,BCS1,False,2025-05-02 16:55:00,17:21,2025-05-02 17:21:00,26
Pristina,PRN,Chair Airlines,A320,False,2025-05-02 16:55:00,18:01,2025-05-02 18:01:00,66
Skopje,SKP,Chair Airlines,A319,False,2025-05-02 16:55:00,17:30,2025-05-02 17:30:00,35
Manchester,MAN,Swiss,BCS1,False,2025-05-02 17:00:00,17:27,2025-05-02 17:27:00,27
