DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Athens,ATH,Air Baltic,BCS3,False,2025-04-28 09:25:00,09:53,2025-04-28 09:53:00,28
Frankfurt,FRA,Air Dolomiti,E190,False,2025-04-28 09:30:00,09:35,2025-04-28 09:35:00,5
Belgrade,BEG,AirSERBIA,A319,False,2025-04-28 09:30:00,09:34,2025-04-28 09:34:00,4
Munich,MUC,Helvetic Airways,E190,False,2025-04-28 09:30:00,09:50,2025-04-28 09:50:00,20
Paris,LBG,GlobeAir,C510,False,2025-04-28 09:30:00,09:38,2025-04-28 09:38:00,8
Stuttgart,STR,Swiss,BCS3,False,2025-04-28 09:35:00,09:44,2025-04-28 09:44:00,9
Manchester,MAN,easyJet,A20N,False,2025-04-28 09:35:00,09:52,2025-04-28 09:52:00,17
Barcelona,BCN,Vueling,A321,False,2025-04-28 09:35:00,09:41,2025-04-28 09:41:00,6
Malaga,AGP,Swiss,A320,False,2025-04-28 09:40:00,10:03,2025-04-28 10:03:00,23
Doha,DOH,Qatar Airways,A359,False,2025-04-28 09:40:00,09:48,2025-04-28 09:48:00,8
Antalya,AYT,SunExpress,B738,False,2025-04-28 09:40:00,10:01,2025-04-28 10:01:00,21
Mumbai,BOM,Swiss,A333,False,2025-04-28 09:45:00,09:55,2025-04-28 09:55:00,10
Miami,MIA,Swiss,A333,False,2025-04-28 09:50:00,10:09,2025-04-28 10:09:00,19
Lisbon,LIS,Swiss,A20N,False,2025-04-28 09:50:00,10:16,2025-04-28 10:16:00,26
Chicago,ORD,United Airlines,B763,False,2025-04-28 09:50:00,10:10,2025-04-28 10:10:00,20
Palma de Mallorca,PMI,easyJet,A319,False,2025-04-28 09:55:00,10:18,2025-04-28 10:18:00,23
Las Vegas,LAS,Edelweiss Air,A343,False,2025-04-28 09:55:00,10:29,2025-04-28 10:29:00,34
New York,JFK,Swiss,A333,False,2025-04-28 10:00:00,10:28,2025-04-28 10:28:00,28
Palma de Mallorca,PMI,Swiss,A320,False,2025-04-28 10:00:00,10:11,2025-04-28 10:11:00,11
London,LTN,easyJet,A320,False,2025-04-28 10:00:00,10:20,2025-04-28 10:20:00,20
Alicante,ALC,easyJet,A319,False,2025-04-28 10:00:00,10:14,2025-04-28 10:14:00,14
London,LCY,British Airways,E190,False,2025-04-28 10:05:00,10:21,2025-04-28 10:21:00,16
New York,EWR,United Airlines,B763,False,2025-04-28 10:10:00,10:31,2025-04-28 10:31:00,21
Malaga,AGP,easyJet,A319,False,2025-04-28 10:10:00,10:36,2025-04-28 10:36:00,26
Porto,OPO,Swiss,A21N,False,2025-04-28 10:20:00,10:35,2025-04-28 10:35:00,15
Copenhagen,CPH,SAS,A319,False,2025-04-28 10:20:00,10:23,2025-04-28 10:23:00,3
London,LGW,easyJet,A319,False,2025-04-28 10:25:00,10:43,2025-04-28 10:43:00,18
Warsaw,WAW,LOT,B738,False,2025-04-28 10:30:00,10:40,2025-04-28 10:40:00,10
London,LHR,Swiss,A20N,False,2025-04-28 10:30:00,11:02,2025-04-28 11:02:00,32
Algiers,ALG,Air Algerie,B738,False,2025-04-28 10:30:00,13:00,2025-04-28 13:00:00,150
London,LHR,British Airways,A319,False,2025-04-28 10:35:00,10:54,2025-04-28 10:54:00,19
Rome,FCO,ITA Airways,BCS3,False,2025-04-28 10:40:00,10:58,2025-04-28 10:58:00,18
Oslo,OSL,Helvetic Airways,E190,False,2025-04-28 10:40:00,11:18,2025-04-28 11:18:00,38
Vienna,VIE,Austrian Airlines,A320,False,2025-04-28 10:40:00,10:47,2025-04-28 10:47:00,7
Antalya,AYT,Pegasus,A20N,False,2025-04-28 10:45:00,10:56,2025-04-28 10:56:00,11
Helsinki,HEL,Finnair,A321,False,2025-04-28 10:50:00,10:50,2025-04-28 10:50:00,0
Dublin,DUB,Swiss,A321,False,2025-04-28 10:50:00,11:27,2025-04-28 11:27:00,37
Istanbul,IST,Turkish Airlines,A333,False,2025-04-28 10:50:00,10:59,2025-04-28 10:59:00,9
Bristol,BRS,Arcus Air,E50P,False,2025-04-28 11:00:00,11:33,2025-04-28 11:33:00,33
London,STN,NetJets,GLEX,False,2025-04-28 11:00:00,11:21,2025-04-28 11:21:00,21
Venice,VCE,Qatar Executive,GLF6,False,2025-04-28 11:00:00,10:48,2025-04-28 10:48:00,-12
Frankfurt,FRA,Lufthansa,A20N,False,2025-04-28 11:05:00,11:30,2025-04-28 11:30:00,25
Luxor,LXR,Edelweiss Air,A320,False,2025-04-28 11:05:00,11:26,2025-04-28 11:26:00,21
Madrid,MAD,Air Europa,B738,False,2025-04-28 11:10:00,11:16,2025-04-28 11:16:00,6
Athens,ATH,Aegean Airlines,A320,False,2025-04-28 11:15:00,11:36,2025-04-28 11:36:00,21
Dublin,DUB,Aer Lingus,A320,False,2025-04-28 11:15:00,11:28,2025-04-28 11:28:00,13
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-04-28 11:15:00,11:23,2025-04-28 11:23:00,8
Paris,CDG,Air France,BCS3,False,2025-04-28 11:20:00,11:35,2025-04-28 11:35:00,15
Istanbul,SAW,AJet,B738,False,2025-04-28 11:20:00,11:42,2025-04-28 11:42:00,22
Lisbon,LIS,easyJet,A21N,False,2025-04-28 11:25:00,11:40,2025-04-28 11:40:00,15
Bucharest,OTP,NetJets Europe,C68A,False,2025-04-28 11:25:00,11:19,2025-04-28 11:19:00,-6
Palma de Mallorca,PMI,Eurowings,A320,False,2025-04-28 11:30:00,11:44,2025-04-28 11:44:00,14
Sofia,SOF,Swiss,BCS3,False,2025-04-28 11:30:00,11:46,2025-04-28 11:46:00,16
Palma de Mallorca,PMI,Chair Airlines,A319,False,2025-04-28 11:30:00,11:48,2025-04-28 11:48:00,18
Cluj-Napoca,CLJ,Helvetic Airways,E190,False,2025-04-28 11:35:00,11:51,2025-04-28 11:51:00,16
Istanbul,SAW,Pegasus,A21N,False,2025-04-28 11:35:00,12:18,2025-04-28 12:18:00,43
Philadelphia,PHL,American Airlines,B788,False,2025-04-28 11:45:00,11:58,2025-04-28 11:58:00,13
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-04-28 11:45:00,11:54,2025-04-28 11:54:00,9
Singapore,SIN,Singapore Airlines,B77W,False,2025-04-28 11:45:00,12:08,2025-04-28 12:08:00,23
Madrid,MAD,Iberia,A319,False,2025-04-28 11:50:00,11:53,2025-04-28 11:53:00,3
Amsterdam,AMS,KLM,B738,False,2025-04-28 11:50:00,12:33,2025-04-28 12:33:00,43
Tel Aviv,TLV,Swiss,A333,False,2025-04-28 11:50:00,12:31,2025-04-28 12:31:00,41
London,LCY,Swiss,BCS1,False,2025-04-28 11:50:00,12:05,2025-04-28 12:05:00,15
Manchester,MAN,Air Baltic,BCS3,False,2025-04-28 11:55:00,12:21,2025-04-28 12:21:00,26
Geneva,GVA,Swiss,BCS1,False,2025-04-28 11:55:00,12:17,2025-04-28 12:17:00,22
Washington,IAD,United Airlines,B763,False,2025-04-28 11:55:00,12:23,2025-04-28 12:23:00,28
Gothenburg,GOT,Helvetic Airways,E195,False,2025-04-28 12:00:00,12:13,2025-04-28 12:13:00,13
Bucharest,OTP,Air Baltic,BCS3,False,2025-04-28 12:00:00,12:29,2025-04-28 12:29:00,29
Palermo,PMO,Swiss,A321,False,2025-04-28 12:00:00,12:28,2025-04-28 12:28:00,28
London,LHR,Swiss,BCS3,False,2025-04-28 12:05:00,12:42,2025-04-28 12:42:00,37
Bordeaux,BOD,Helvetic Airways,E195,False,2025-04-28 12:05:00,12:15,2025-04-28 12:15:00,10
Valencia,VLC,Swiss,A321,False,2025-04-28 12:05:00,13:43,2025-04-28 13:43:00,98
Athens,ATH,Swiss,A20N,False,2025-04-28 12:05:00,12:43,2025-04-28 12:43:00,38
Delhi,DEL,Swiss,A333,False,2025-04-28 12:10:00,12:35,2025-04-28 12:35:00,25
Palma de Mallorca,PMI,Swiss,A320,False,2025-04-28 12:10:00,12:20,2025-04-28 12:20:00,10
Cairo,CAI,Swiss,A21N,False,2025-04-28 12:10:00,12:26,2025-04-28 12:26:00,16
Marseille,MRS,Helvetic Airways,E295,False,2025-04-28 12:15:00,12:37,2025-04-28 12:37:00,22
Belgrade,BEG,Swiss,A320,False,2025-04-28 12:15:00,12:40,2025-04-28 12:40:00,25
Warsaw,WAW,Helvetic Airways,E190,False,2025-04-28 12:15:00,12:38,2025-04-28 12:38:00,23
Stockholm,ARN,Swiss,A20N,False,2025-04-28 12:20:00,12:54,2025-04-28 12:54:00,34
Naples,NAP,Swiss,A320,False,2025-04-28 12:20:00,12:45,2025-04-28 12:45:00,25
Barcelona,BCN,Swiss,A321,False,2025-04-28 12:20:00,12:46,2025-04-28 12:46:00,26
Nice,NCE,Helvetic Airways,E290,False,2025-04-28 12:25:00,13:48,2025-04-28 13:48:00,83
Stuttgart,STR,Helvetic Airways,E195,False,2025-04-28 12:25:00,14:09,2025-04-28 14:09:00,104
Vienna,VIE,Swiss,A320,False,2025-04-28 12:25:00,13:07,2025-04-28 13:07:00,42
Budapest,BUD,Air Baltic,BCS3,False,2025-04-28 12:25:00,12:53,2025-04-28 12:53:00,28
Dubai,DXB,Swiss,B77W,False,2025-04-28 12:30:00,12:58,2025-04-28 12:58:00,28
Amsterdam,AMS,Swiss,BCS3,False,2025-04-28 12:30:00,12:56,2025-04-28 12:56:00,26
Copenhagen,CPH,Swiss,A320,False,2025-04-28 12:30:00,13:28,2025-04-28 13:28:00,58
Tel Aviv,TLV,El Al,B739,False,2025-04-28 12:30:00,13:21,2025-04-28 13:21:00,51
Hannover,HAJ,Helvetic Airways,E190,False,2025-04-28 12:35:00,12:52,2025-04-28 12:52:00,17
Hamburg,HAM,Swiss,A320,False,2025-04-28 12:35:00,13:16,2025-04-28 13:16:00,41
Prague,PRG,Swiss,BCS1,False,2025-04-28 12:35:00,13:10,2025-04-28 13:10:00,35
Montreal,YUL,Swiss,A333,False,2025-04-28 12:40:00,13:02,2025-04-28 13:02:00,22
Luxembourg,LUX,Helvetic Airways,E290,False,2025-04-28 12:40:00,13:08,2025-04-28 13:08:00,28
Berlin,BER,Swiss,A321,False,2025-04-28 12:40:00,13:25,2025-04-28 13:25:00,45
Paris,CDG,Air Baltic,BCS3,False,2025-04-28 12:45:00,13:05,2025-04-28 13:05:00,20
Dusseldorf,DUS,Helvetic Airways,E290,False,2025-04-28 12:45:00,13:22,2025-04-28 13:22:00,37
Venice,VCE,Swiss,BCS1,False,2025-04-28 12:45:00,13:04,2025-04-28 13:04:00,19
Rome,FCO,Air Baltic,BCS3,False,2025-04-28 12:45:00,13:58,2025-04-28 13:58:00,73
Washington,IAD,Swiss,A333,False,2025-04-28 12:50:00,13:13,2025-04-28 13:13:00,23
Frankfurt,FRA,Helvetic Airways,E290,False,2025-04-28 12:50:00,13:19,2025-04-28 13:19:00,29
Brussels,BRU,Swiss,BCS3,False,2025-04-28 12:55:00,13:42,2025-04-28 13:42:00,47
Florence,FLR,Helvetic Airways,E295,False,2025-04-28 12:55:00,13:11,2025-04-28 13:11:00,16
Geneva,GVA,Swiss,BCS3,False,2025-04-28 12:55:00,13:24,2025-04-28 13:24:00,29
Tokyo,NRT,Swiss,B77W,False,2025-04-28 13:00:00,13:14,2025-04-28 13:14:00,14
Ibiza,IBZ,Edelweiss Air,A320,False,2025-04-28 13:00:00,13:27,2025-04-28 13:27:00,27
Chicago,ORD,Swiss,A333,False,2025-04-28 13:05:00,13:44,2025-04-28 13:44:00,39
Los Angeles,LAX,Swiss,B77W,False,2025-04-28 13:05:00,13:32,2025-04-28 13:32:00,27
Miami,MIA,Swiss,B77W,False,2025-04-28 13:05:00,13:39,2025-04-28 13:39:00,34
Milan,MXP,Helvetic Airways,E295,False,2025-04-28 13:05:00,13:30,2025-04-28 13:30:00,25
San Francisco,SFO,Swiss,B77W,False,2025-04-28 13:10:00,13:34,2025-04-28 13:34:00,24
Malaga,AGP,Swiss,A320,False,2025-04-28 13:10:00,13:49,2025-04-28 13:49:00,39
San Jose,SJO,Edelweiss Air,A343,False,2025-04-28 13:10:00,13:54,2025-04-28 13:54:00,44
New York,JFK,Swiss,A333,False,2025-04-28 13:15:00,14:06,2025-04-28 14:06:00,51
Munich,MUC,Helvetic Airways,E295,False,2025-04-28 13:15:00,13:38,2025-04-28 13:38:00,23
Funchal,FNC,Edelweiss Air,A320,False,2025-04-28 13:15:00,14:02,2025-04-28 14:02:00,47
London,LHR,British Airways,A21N,False,2025-04-28 13:20:00,13:37,2025-04-28 13:37:00,17
Shanghai,PVG,Swiss,A343,False,2025-04-28 13:20:00,14:07,2025-04-28 14:07:00,47
Toronto,YYZ,Air Canada,B77L,False,2025-04-28 13:25:00,13:31,2025-04-28 13:31:00,6
Hong Kong,HKG,Cathay Pacific,A359,False,2025-04-28 13:30:00,14:04,2025-04-28 14:04:00,34
Bangkok,BKK,Thai Airways,B77W,False,2025-04-28 13:30:00,13:56,2025-04-28 13:56:00,26
Ostrava,OSR,My Freighter,B763,False,2025-04-28 13:30:00,15:14,2025-04-28 15:14:00,104
New York,JFK,Delta Air Lines,B764,False,2025-04-28 13:35:00,14:18,2025-04-28 14:18:00,43
Berlin,BER,Swiss,BCS3,False,2025-04-28 13:35:00,13:50,2025-04-28 13:50:00,15
Oslo,OSL,SAS,A20N,False,2025-04-28 14:00:00,14:13,2025-04-28 14:13:00,13
Palma de Mallorca,PMI,Edelweiss Air,A359,False,2025-04-28 14:00:00,14:23,2025-04-28 14:23:00,23
Farnborough,FAB,Flexjet,E550,False,2025-04-28 14:00:00,14:17,2025-04-28 14:17:00,17
Amsterdam,AMS,KLM,E190,False,2025-04-28 14:20:00,14:37,2025-04-28 14:37:00,17
Cologne,CGN,Eurowings,B738,False,2025-04-28 14:30:00,14:44,2025-04-28 14:44:00,14
Belgrade,BEG,Getjet Airlines,A320,False,2025-04-28 14:35:00,14:42,2025-04-28 14:42:00,7
Frankfurt,FRA,CityJet,CRJX,False,2025-04-28 14:40:00,15:20,2025-04-28 15:20:00,40
Madrid,MAD,Iberia,A20N,False,2025-04-28 14:45:00,15:58,2025-04-28 15:58:00,73
London,LCY,British Airways,E190,False,2025-04-28 14:55:00,15:05,2025-04-28 15:05:00,10
Cairo,CAI,Egyptair,B738,False,2025-04-28 14:55:00,15:25,2025-04-28 15:25:00,30
Kos,KGS,Edelweiss Air,A320,False,2025-04-28 14:55:00,15:23,2025-04-28 15:23:00,28
Izmir,ADB,SunExpress,B738,False,2025-04-28 14:55:00,15:29,2025-04-28 15:29:00,34
Istanbul,IST,Turkish Airlines,A321,False,2025-04-28 15:00:00,15:12,2025-04-28 15:12:00,12
Catania,CTA,Edelweiss Air,A320,False,2025-04-28 15:00:00,15:17,2025-04-28 15:17:00,17
Vienna,VIE,Air Baltic,BCS3,False,2025-04-28 15:05:00,15:09,2025-04-28 15:09:00,4
Brindisi,BDS,NetJets Europe,C56X,False,2025-04-28 15:05:00,15:07,2025-04-28 15:07:00,2
Riyadh,RUH,Saudia,A320,False,2025-04-28 15:20:00,15:28,2025-04-28 15:28:00,8
Dubai,DXB,Emirates,A388,False,2025-04-28 15:25:00,15:42,2025-04-28 15:42:00,17
London,LHR,Swiss,BCS3,False,2025-04-28 15:35:00,15:56,2025-04-28 15:56:00,21
Palma de Mallorca,PMI,Swiss,A20N,False,2025-04-28 15:35:00,16:06,2025-04-28 16:06:00,31
Barcelona,BCN,Vueling,A321,False,2025-04-28 15:35:00,16:15,2025-04-28 16:15:00,40
Heraklion,HER,Enter Air,B738,False,2025-04-28 15:35:00,18:08,2025-04-28 18:08:00,153
Dusseldorf,DUS,Eurowings,A319,False,2025-04-28 15:40:00,15:45,2025-04-28 15:45:00,5
Porto,OPO,TAP Air Portugal,A320,False,2025-04-28 15:45:00,17:51,2025-04-28 17:51:00,126
Hamburg,HAM,Eurowings,A319,False,2025-04-28 15:55:00,16:04,2025-04-28 16:04:00,9
Salzburg,SZG,Fly Tyrol,C56X,False,2025-04-28 15:55:00,15:52,2025-04-28 15:52:00,-3
Barcelona,BCN,Swiss,A320,False,2025-04-28 16:00:00,16:12,2025-04-28 16:12:00,12
Istanbul,SAW,Pegasus,A21N,False,2025-04-28 16:00:00,16:13,2025-04-28 16:13:00,13
Berlin,BER,NetJets Europe,C56X,False,2025-04-28 16:00:00,16:07,2025-04-28 16:07:00,7
Dublin,DUB,Swiss,BCS1,False,2025-04-28 16:30:00,16:43,2025-04-28 16:43:00,13
Berlin,BER,Helvetic Airways,E290,False,2025-04-28 16:30:00,16:47,2025-04-28 16:47:00,17
Madrid,MAD,Helvetic Airways,E295,False,2025-04-28 16:30:00,16:51,2025-04-28 16:51:00,21
Palma de Mallorca,PMI,NetJets Europe,E55P,False,2025-04-28 16:30:00,16:39,2025-04-28 16:39:00,9
Porto,OPO,Swiss,A20N,False,2025-04-28 16:40:00,16:56,2025-04-28 16:56:00,16
Doha,DOH,Qatar Airways,A359,False,2025-04-28 16:40:00,17:08,2025-04-28 17:08:00,28
Amsterdam,AMS,Helvetic Airways,E195,False,2025-04-28 16:45:00,16:58,2025-04-28 16:58:00,13
Punta Cana,PUJ,Edelweiss Air,A343,False,2025-04-28 16:45:00,17:10,2025-04-28 17:10:00,25
Seville,SVQ,Edelweiss Air,A320,False,2025-04-28 16:45:00,17:00,2025-04-28 17:00:00,15
London,LCY,Helvetic Airways,E290,False,2025-04-28 16:50:00,17:24,2025-04-28 17:24:00,34
Naples,NAP,Air Baltic,BCS3,False,2025-04-28 16:50:00,17:26,2025-04-28 17:26:00,36
Pristina,PRN,Edelweiss Air,A320,False,2025-04-28 16:50:00,17:06,2025-04-28 17:06:00,16
Munich,MUC,Helvetic Airways,E295,False,2025-04-28 16:55:00,17:30,2025-04-28 17:30:00,35
Sarajevo,SJJ,Helvetic Airways,E295,False,2025-04-28 16:55:00,17:14,2025-04-28 17:14:00,19
Geneva,GVA,Swiss,BCS3,False,2025-04-28 16:55:00,17:19,2025-04-28 17:19:00,24
Skopje,SKP,Chair Airlines,A319,False,2025-04-28 16:55:00,17:17,2025-04-28 17:17:00,22
Manchester,MAN,Air Baltic,BCS3,False,2025-04-28 17:00:00,17:32,2025-04-28 17:32:00,32
