DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Porto,OPO,easyJet,A20N,False,2025-05-01 10:35:00,11:17,2025-05-01 11:17:00,42
Oslo,OSL,Helvetic Airways,E295,False,2025-05-01 10:40:00,10:58,2025-05-01 10:58:00,18
Vienna,VIE,Austrian Airlines,A320,False,2025-05-01 10:40:00,10:49,2025-05-01 10:49:00,9
Lisbon,LIS,easyJet,A20N,False,2025-05-01 10:40:00,11:06,2025-05-01 11:06:00,26
Rome,FCO,ITA Airways,A20N,False,2025-05-01 10:45:00,11:00,2025-05-01 11:00:00,15
Istanbul,IST,Turkish Airlines,A21N,False,2025-05-01 10:45:00,11:03,2025-05-01 11:03:00,18
Helsinki,HEL,Finnair,A321,False,2025-05-01 10:50:00,10:51,2025-05-01 10:51:00,1
Dublin,DUB,Air Baltic,BCS3,False,2025-05-01 10:50:00,11:14,2025-05-01 11:14:00,24
Malta,MLA,Swiss,A20N,False,2025-05-01 10:55:00,11:12,2025-05-01 11:12:00,17
Antalya,AYT,Pegasus,A20N,False,2025-05-01 10:55:00,11:10,2025-05-01 11:10:00,15
Nice,NCE,VistaJet,CL35,False,2025-05-01 11:00:00,11:23,2025-05-01 11:23:00,23
Knock,NOC,NetJets Europe,E55P,False,2025-05-01 11:00:00,11:08,2025-05-01 11:08:00,8
Madrid,MAD,Air Europa,B738,False,2025-05-01 11:10:00,11:47,2025-05-01 11:47:00,37
Athens,ATH,Aegean Airlines,A20N,False,2025-05-01 11:15:00,12:03,2025-05-01 12:03:00,48
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-01 11:15:00,11:38,2025-05-01 11:38:00,23
Dublin,DUB,Aer Lingus,A320,False,2025-05-01 11:15:00,11:27,2025-05-01 11:27:00,12
Funchal,FNC,Edelweiss Air,A320,False,2025-05-01 11:15:00,12:00,2025-05-01 12:00:00,45
Paris,CDG,Air France,BCS3,False,2025-05-01 11:20:00,11:44,2025-05-01 11:44:00,24
Frankfurt,FRA,Lufthansa,A319,False,2025-05-01 11:20:00,11:34,2025-05-01 11:34:00,14
Farnborough,FAB,AirX,E35L,False,2025-05-01 11:20:00,11:40,2025-05-01 11:40:00,20
Palma de Mallorca,PMI,Eurowings,A320,False,2025-05-01 11:25:00,11:35,2025-05-01 11:35:00,10
Berlin,BER,NetJets Europe,E55P,False,2025-05-01 11:25:00,11:30,2025-05-01 11:30:00,5
Brussels,BRU,Haute Aviation,E55P,False,2025-05-01 11:25:00,11:42,2025-05-01 11:42:00,17
Palma de Mallorca,PMI,Chair Airlines,A320,False,2025-05-01 11:30:00,12:18,2025-05-01 12:18:00,48
Istanbul,SAW,AJet,B38M,False,2025-05-01 11:30:00,11:45,2025-05-01 11:45:00,15
Hurghada,HRG,Edelweiss Air,A320,False,2025-05-01 11:30:00,12:02,2025-05-01 12:02:00,32
Venice,VCE,NetJets Europe,E55P,False,2025-05-01 11:30:00,11:37,2025-05-01 11:37:00,7
Istanbul,SAW,Pegasus,A21N,False,2025-05-01 11:35:00,11:56,2025-05-01 11:56:00,21
Philadelphia,PHL,American Airlines,B788,False,2025-05-01 11:45:00,11:50,2025-05-01 11:50:00,5
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-05-01 11:45:00,11:53,2025-05-01 11:53:00,8
Singapore,SIN,Singapore Airlines,B77W,False,2025-05-01 11:45:00,12:10,2025-05-01 12:10:00,25
Madrid,MAD,Iberia,A321,False,2025-05-01 11:50:00,12:23,2025-05-01 12:23:00,33
Amsterdam,AMS,KLM,B738,False,2025-05-01 11:50:00,12:35,2025-05-01 12:35:00,45
London,LCY,Swiss,BCS1,False,2025-05-01 11:50:00,12:05,2025-05-01 12:05:00,15
Tel Aviv,TLV,Swiss,A333,False,2025-05-01 11:55:00,12:16,2025-05-01 12:16:00,21
Geneva,GVA,Swiss,BCS3,False,2025-05-01 11:55:00,12:14,2025-05-01 12:14:00,19
Washington,IAD,United Airlines,B763,False,2025-05-01 11:55:00,12:08,2025-05-01 12:08:00,13
Gothenburg,GOT,Helvetic Airways,E290,False,2025-05-01 12:00:00,12:20,2025-05-01 12:20:00,20
Palermo,PMO,Swiss,A321,False,2025-05-01 12:00:00,12:27,2025-05-01 12:27:00,27
Bucharest,OTP,Air Baltic,BCS3,False,2025-05-01 12:00:00,12:24,2025-05-01 12:24:00,24
Valencia,VLC,Swiss,A20N,False,2025-05-01 12:00:00,12:21,2025-05-01 12:21:00,21
London,LHR,Swiss,BCS3,False,2025-05-01 12:05:00,12:30,2025-05-01 12:30:00,25
Brindisi,BDS,Swiss,A320,False,2025-05-01 12:05:00,12:28,2025-05-01 12:28:00,23
Athens,ATH,Swiss,A20N,False,2025-05-01 12:05:00,12:38,2025-05-01 12:38:00,33
Delhi,DEL,Swiss,A333,False,2025-05-01 12:10:00,12:24,2025-05-01 12:24:00,14
Cairo,CAI,Swiss,A20N,False,2025-05-01 12:10:00,12:31,2025-05-01 12:31:00,21
Palma de Mallorca,PMI,Swiss,A321,False,2025-05-01 12:10:00,12:34,2025-05-01 12:34:00,24
Warsaw,WAW,Helvetic Airways,E190,False,2025-05-01 12:15:00,12:43,2025-05-01 12:43:00,28
Belgrade,BEG,Swiss,BCS3,False,2025-05-01 12:15:00,12:41,2025-05-01 12:41:00,26
Split,SPU,Swiss,BCS1,False,2025-05-01 12:15:00,12:36,2025-05-01 12:36:00,21
Stockholm,ARN,Swiss,A320,False,2025-05-01 12:20:00,12:45,2025-05-01 12:45:00,25
Naples,NAP,Air Baltic,BCS3,False,2025-05-01 12:20:00,12:44,2025-05-01 12:44:00,24
Barcelona,BCN,Swiss,A320,False,2025-05-01 12:20:00,12:39,2025-05-01 12:39:00,19
Krakow,KRK,Helvetic Airways,E195,False,2025-05-01 12:25:00,13:00,2025-05-01 13:00:00,35
Vienna,VIE,Swiss,A320,False,2025-05-01 12:25:00,12:48,2025-05-01 12:48:00,23
Budapest,BUD,Helvetic Airways,E190,False,2025-05-01 12:25:00,12:50,2025-05-01 12:50:00,25
Cancun,CUN,Edelweiss Air,A343,False,2025-05-01 12:25:00,12:52,2025-05-01 12:52:00,27
Dubai,DXB,Swiss,B77W,False,2025-05-01 12:30:00,13:18,2025-05-01 13:18:00,48
Amsterdam,AMS,Swiss,BCS1,False,2025-05-01 12:30:00,12:49,2025-05-01 12:49:00,19
Copenhagen,CPH,Swiss,A320,False,2025-05-01 12:30:00,12:46,2025-05-01 12:46:00,16
Tel Aviv,TLV,El Al,B738,False,2025-05-01 12:30:00,12:57,2025-05-01 12:57:00,27
Bordeaux,BOD,Swiss,BCS1,False,2025-05-01 12:35:00,13:09,2025-05-01 13:09:00,34
Nice,NCE,Helvetic Airways,E195,False,2025-05-01 12:35:00,13:01,2025-05-01 13:01:00,26
Hamburg,HAM,Air Baltic,BCS3,False,2025-05-01 12:35:00,12:55,2025-05-01 12:55:00,20
Montreal,YUL,Swiss,A333,False,2025-05-01 12:40:00,13:06,2025-05-01 13:06:00,26
Hannover,HAJ,Helvetic Airways,E190,False,2025-05-01 12:40:00,12:58,2025-05-01 12:58:00,18
Berlin,BER,Swiss,A321,False,2025-05-01 12:40:00,13:36,2025-05-01 13:36:00,56
Paris,CDG,Air Baltic,BCS3,False,2025-05-01 12:45:00,13:32,2025-05-01 13:32:00,47
Dusseldorf,DUS,Helvetic Airways,E190,False,2025-05-01 12:45:00,13:23,2025-05-01 13:23:00,38
Prague,PRG,Swiss,BCS3,False,2025-05-01 12:45:00,13:04,2025-05-01 13:04:00,19
Rome,FCO,Swiss,A20N,False,2025-05-01 12:45:00,13:03,2025-05-01 13:03:00,18
Washington,IAD,Swiss,A333,False,2025-05-01 12:50:00,13:12,2025-05-01 13:12:00,22
Frankfurt,FRA,Helvetic Airways,E290,False,2025-05-01 12:50:00,13:10,2025-05-01 13:10:00,20
Lisbon,LIS,Swiss,A21N,False,2025-05-01 12:50:00,13:41,2025-05-01 13:41:00,51
Brussels,BRU,Helvetic Airways,E295,False,2025-05-01 12:55:00,13:14,2025-05-01 13:14:00,19
Venice,VCE,Swiss,A320,False,2025-05-01 12:55:00,13:15,2025-05-01 13:15:00,20
Florence,FLR,Helvetic Airways,E290,False,2025-05-01 12:55:00,13:17,2025-05-01 13:17:00,22
Gran Canaria,LPA,Edelweiss Air,A343,False,2025-05-01 12:55:00,13:19,2025-05-01 13:19:00,24
Stuttgart,STR,Helvetic Airways,E295,False,2025-05-01 13:00:00,14:01,2025-05-01 14:01:00,61
Geneva,GVA,Swiss,BCS3,False,2025-05-01 13:00:00,13:53,2025-05-01 13:53:00,53
Chicago,ORD,Swiss,A333,False,2025-05-01 13:05:00,13:43,2025-05-01 13:43:00,38
Los Angeles,LAX,Swiss,B77W,False,2025-05-01 13:05:00,14:10,2025-05-01 14:10:00,65
Milan,MXP,Helvetic Airways,E195,False,2025-05-01 13:05:00,13:25,2025-05-01 13:25:00,20
Miami,MIA,Swiss,B77W,False,2025-05-01 13:05:00,13:28,2025-05-01 13:28:00,23
London,LHR,British Airways,A20N,False,2025-05-01 13:10:00,13:22,2025-05-01 13:22:00,12
San Francisco,SFO,Swiss,B77W,False,2025-05-01 13:10:00,13:46,2025-05-01 13:46:00,36
Tenerife,TFS,Edelweiss Air,A320,False,2025-05-01 13:10:00,13:30,2025-05-01 13:30:00,20
Malaga,AGP,Swiss,A21N,False,2025-05-01 13:10:00,13:35,2025-05-01 13:35:00,25
New York,JFK,Swiss,A333,False,2025-05-01 13:15:00,13:42,2025-05-01 13:42:00,27
Munich,MUC,Helvetic Airways,E295,False,2025-05-01 13:15:00,13:59,2025-05-01 13:59:00,44
Lisbon,LIS,TAP Air Portugal,A20N,False,2025-05-01 13:15:00,13:55,2025-05-01 13:55:00,40
Shanghai,PVG,Swiss,A343,False,2025-05-01 13:20:00,13:37,2025-05-01 13:37:00,17
Amsterdam,AMS,NetJets Europe,CL35,False,2025-05-01 13:20:00,13:38,2025-05-01 13:38:00,18
Toronto,YYZ,Air Canada,B77L,False,2025-05-01 13:25:00,13:50,2025-05-01 13:50:00,25
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-01 13:30:00,13:55,2025-05-01 13:55:00,25
Bangkok,BKK,Thai Airways,B77W,False,2025-05-01 13:30:00,13:47,2025-05-01 13:47:00,17
Vienna,VIE,DAS Private Jets,E55P,False,2025-05-01 13:30:00,13:39,2025-05-01 13:39:00,9
Split,SPU,NetJets Europe,C68A,False,2025-05-01 13:30:00,13:48,2025-05-01 13:48:00,18
New York,JFK,Delta Air Lines,B764,False,2025-05-01 13:35:00,13:57,2025-05-01 13:57:00,22
Berlin,BER,Helvetic Airways,E290,False,2025-05-01 13:35:00,14:07,2025-05-01 14:07:00,32
Palma de Mallorca,PMI,Edelweiss Air,A320,False,2025-05-01 13:35:00,14:16,2025-05-01 14:16:00,41
Faro,FAO,Edelweiss Air,A359,False,2025-05-01 13:40:00,14:14,2025-05-01 14:14:00,34
Brindisi,BDS,VistaJet,C56X,False,2025-05-01 13:40:00,13:52,2025-05-01 13:52:00,12
Fuerteventura,FUE,Edelweiss Air,A320,False,2025-05-01 13:45:00,14:06,2025-05-01 14:06:00,21
Puerto Plata,POP,Edelweiss Air,A343,False,2025-05-01 13:55:00,14:24,2025-05-01 14:24:00,29
Lanzarote,ACE,Edelweiss Air,A320,False,2025-05-01 13:55:00,14:21,2025-05-01 14:21:00,26
Reykjavik,KEF,Icelandair,B38M,False,2025-05-01 14:00:00,17:04,2025-05-01 17:04:00,184
Oslo,OSL,SAS,A20N,False,2025-05-01 14:00:00,14:13,2025-05-01 14:13:00,13
Ostrava,OSR,My Freighter,B763,False,2025-05-01 14:00:00,15:21,2025-05-01 15:21:00,81
Rhodes,RHO,Edelweiss Air,A320,False,2025-05-01 14:05:00,14:43,2025-05-01 14:43:00,38
London,LHR,British Airways,A320,False,2025-05-01 14:10:00,14:32,2025-05-01 14:32:00,22
Bolzano,BZO,Swiss Air,CL60,False,2025-05-01 14:10:00,14:18,2025-05-01 14:18:00,8
Funchal,FNC,Edelweiss Air,A320,False,2025-05-01 14:15:00,14:34,2025-05-01 14:34:00,19
Amsterdam,AMS,KLM,E190,False,2025-05-01 14:20:00,14:36,2025-05-01 14:36:00,16
Frankfurt,FRA,CityJet,CRJX,False,2025-05-01 14:40:00,15:00,2025-05-01 15:00:00,20
Madrid,MAD,Iberia,A320,False,2025-05-01 14:45:00,15:10,2025-05-01 15:10:00,25
London,LCY,British Airways,E190,False,2025-05-01 14:55:00,15:06,2025-05-01 15:06:00,11
Izmir,ADB,SunExpress,B738,False,2025-05-01 14:55:00,15:31,2025-05-01 15:31:00,36
Istanbul,IST,Turkish Airlines,A21N,False,2025-05-01 15:00:00,15:16,2025-05-01 15:16:00,16
Palma de Mallorca,PMI,Arcus Air,E145,False,2025-05-01 15:00:00,15:07,2025-05-01 15:07:00,7
Bern,BRN,Silver Cloud Air,C56X,False,2025-05-01 15:00:00,15:20,2025-05-01 15:20:00,20
Salzburg,SZG,NetJets Europe,E55P,False,2025-05-01 15:00:00,14:58,2025-05-01 14:58:00,-2
Vienna,VIE,Air Baltic,BCS3,False,2025-05-01 15:05:00,15:18,2025-05-01 15:18:00,13
Belgrade,BEG,Bulgaria Air,E190,False,2025-05-01 15:10:00,15:24,2025-05-01 15:24:00,14
Dubai,DXB,Emirates,A388,False,2025-05-01 15:25:00,15:42,2025-05-01 15:42:00,17
Amman,AMM,Royal Jordanian,E290,False,2025-05-01 15:30:00,15:51,2025-05-01 15:51:00,21
London,LHR,Swiss,A20N,False,2025-05-01 15:35:00,15:45,2025-05-01 15:45:00,10
Palma de Mallorca,PMI,Swiss,A320,False,2025-05-01 15:35:00,15:48,2025-05-01 15:48:00,13
Dusseldorf,DUS,Eurowings,A320,False,2025-05-01 15:40:00,15:46,2025-05-01 15:46:00,6
Porto,OPO,TAP Air Portugal,A320,False,2025-05-01 15:50:00,16:37,2025-05-01 16:37:00,47
Hamburg,HAM,Eurowings,A319,False,2025-05-01 15:55:00,16:01,2025-05-01 16:01:00,6
London,LHR,British Airways,A319,False,2025-05-01 16:00:00,16:29,2025-05-01 16:29:00,29
Istanbul,SAW,Pegasus,A21N,False,2025-05-01 16:00:00,16:10,2025-05-01 16:10:00,10
Copenhagen,CPH,Swiss,A320,False,2025-05-01 16:25:00,16:39,2025-05-01 16:39:00,14
Madrid,MAD,Swiss,BCS3,False,2025-05-01 16:25:00,17:46,2025-05-01 17:46:00,81
Dublin,DUB,Swiss,BCS3,False,2025-05-01 16:30:00,16:40,2025-05-01 16:40:00,10
Berlin,BER,Helvetic Airways,E195,False,2025-05-01 16:30:00,16:34,2025-05-01 16:34:00,4
Cannes,CEQ,Excellent Air,C25C,False,2025-05-01 16:30:00,16:43,2025-05-01 16:43:00,13
London,LCY,Helvetic Airways,E290,False,2025-05-01 16:35:00,17:02,2025-05-01 17:02:00,27
Doha,DOH,Qatar Airways,A359,False,2025-05-01 16:40:00,16:47,2025-05-01 16:47:00,7
Sylt,GWT,Air Baltic,BCS3,False,2025-05-01 16:50:00,17:00,2025-05-01 17:00:00,10
Porto,OPO,Swiss,A21N,False,2025-05-01 16:50:00,17:05,2025-05-01 17:05:00,15
Lamezia Terme,SUF,Edelweiss Air,A320,False,2025-05-01 16:50:00,16:59,2025-05-01 16:59:00,9
Pristina,PRN,Chair Airlines,A320,False,2025-05-01 16:55:00,17:17,2025-05-01 17:17:00,22
