DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Berlin,BER,Swiss,A320,False,2025-04-30 07:20:00,07:38,2025-04-30 07:38:00,18
Vienna,VIE,Swiss,A320,False,2025-04-30 07:20:00,07:40,2025-04-30 07:40:00,20
Rome,FCO,Swiss,BCS3,False,2025-04-30 07:20:00,07:53,2025-04-30 07:53:00,33
Paris,CDG,Swiss,A321,False,2025-04-30 07:25:00,08:09,2025-04-30 08:09:00,44
Brussels,BRU,Swiss,A321,False,2025-04-30 07:25:00,07:43,2025-04-30 07:43:00,18
Geneva,GVA,Swiss,A320,False,2025-04-30 07:25:00,07:58,2025-04-30 07:58:00,33
Madrid,MAD,Iberia,A320,False,2025-04-30 07:30:00,07:45,2025-04-30 07:45:00,15
Nice,NCE,Helvetic Airways,E290,False,2025-04-30 07:30:00,07:49,2025-04-30 07:49:00,19
Dusseldorf,DUS,Swiss,BCS3,False,2025-04-30 07:30:00,08:03,2025-04-30 08:03:00,33
Cologne,CGN,NetJets Europe,C68A,False,2025-04-30 07:30:00,07:48,2025-04-30 07:48:00,18
Marrakesh,RAK,Edelweiss Air,A320,False,2025-04-30 07:35:00,07:54,2025-04-30 07:54:00,19
Istanbul,IST,Turkish Airlines,A321,False,2025-04-30 07:40:00,08:11,2025-04-30 08:11:00,31
Prague,PRG,Swiss,BCS3,False,2025-04-30 07:50:00,08:06,2025-04-30 08:06:00,16
Frankfurt,FRA,Condor,A320,False,2025-04-30 08:00:00,08:22,2025-04-30 08:22:00,22
Dresden,DRS,Helvetic Airways,E290,False,2025-04-30 08:00:00,08:14,2025-04-30 08:14:00,14
Cologne,CGN,Eurowings,A320,False,2025-04-30 08:05:00,08:17,2025-04-30 08:17:00,12
Berlin,BER,easyJet,A320,False,2025-04-30 08:05:00,08:24,2025-04-30 08:24:00,19
Faro,FAO,Swiss Air,CL60,False,2025-04-30 08:05:00,08:01,2025-04-30 08:01:00,-4
London,LCY,Swiss,BCS1,False,2025-04-30 08:10:00,08:16,2025-04-30 08:16:00,6
Blackbushe,BBS,FlyWales,BE20,False,2025-04-30 08:10:00,08:19,2025-04-30 08:19:00,9
Frankfurt,FRA,Lufthansa,A320,False,2025-04-30 08:15:00,08:38,2025-04-30 08:38:00,23
Berlin,BER,Swiss,A320,False,2025-04-30 08:15:00,08:28,2025-04-30 08:28:00,13
Hamburg,HAM,Swiss,BCS1,False,2025-04-30 08:30:00,08:49,2025-04-30 08:49:00,19
Rome,FCO,easyJet,A319,False,2025-04-30 08:30:00,08:40,2025-04-30 08:40:00,10
Graz,GRZ,GlobeAir,C510,False,2025-04-30 08:30:00,08:42,2025-04-30 08:42:00,12
Paris,LBG,NetJets Europe,GLEX,False,2025-04-30 08:30:00,08:45,2025-04-30 08:45:00,15
Florence,FLR,Swiss,BCS1,False,2025-04-30 08:35:00,08:47,2025-04-30 08:47:00,12
Luxembourg,LUX,Helvetic Airways,E295,False,2025-04-30 08:40:00,08:50,2025-04-30 08:50:00,10
Dusseldorf,DUS,Eurowings,A319,False,2025-04-30 08:45:00,08:52,2025-04-30 08:52:00,7
Bologna,BLQ,Helvetic Airways,E195,False,2025-04-30 08:45:00,09:00,2025-04-30 09:00:00,15
Venice,VCE,Swiss,A20N,False,2025-04-30 08:45:00,08:54,2025-04-30 08:54:00,9
Vienna,VIE,Austrian Airlines,A320,False,2025-04-30 08:50:00,09:13,2025-04-30 09:13:00,23
Ljubljana,LJU,Helvetic Airways,E190,False,2025-04-30 08:55:00,09:04,2025-04-30 09:04:00,9
Milan,MXP,Swiss,A320,False,2025-04-30 09:00:00,09:08,2025-04-30 09:08:00,8
Brussels,BRU,Air Baltic,BCS3,False,2025-04-30 09:00:00,09:21,2025-04-30 09:21:00,21
Hamburg,HAM,Eurowings,A319,False,2025-04-30 09:05:00,09:19,2025-04-30 09:19:00,14
Berlin,BER,Eurowings,A20N,False,2025-04-30 09:05:00,09:16,2025-04-30 09:16:00,11
Geneva,GVA,Swiss,A320,False,2025-04-30 09:10:00,09:25,2025-04-30 09:25:00,15
Thessaloniki,SKG,Air Baltic,BCS3,False,2025-04-30 09:15:00,09:27,2025-04-30 09:27:00,12
Thessaloniki,SKG,Aegean Airlines,A320,False,2025-04-30 09:15:00,09:22,2025-04-30 09:22:00,7
Amsterdam,AMS,KLM,B739,False,2025-04-30 09:20:00,09:37,2025-04-30 09:37:00,17
Lisbon,LIS,Swiss,A20N,False,2025-04-30 09:20:00,10:01,2025-04-30 10:01:00,41
Ra'sal-Khaymah,RKT,Swiss Air,CL60,False,2025-04-30 09:20:00,09:54,2025-04-30 09:54:00,34
Athens,ATH,Air Baltic,BCS3,False,2025-04-30 09:25:00,09:50,2025-04-30 09:50:00,25
Frankfurt,FRA,Air Dolomiti,E190,False,2025-04-30 09:30:00,09:34,2025-04-30 09:34:00,4
Munich,MUC,Helvetic Airways,E290,False,2025-04-30 09:30:00,09:47,2025-04-30 09:47:00,17
Stuttgart,STR,Swiss,BCS3,False,2025-04-30 09:30:00,09:38,2025-04-30 09:38:00,8
Belgrade,BEG,Bulgaria Air,E190,False,2025-04-30 09:30:00,14:17,2025-04-30 14:17:00,287
Bogota,BOG,Edelweiss Air,A343,False,2025-04-30 09:35:00,10:16,2025-04-30 10:16:00,41
Marsa Alam,RMF,Edelweiss Air,A320,False,2025-04-30 09:35:00,09:55,2025-04-30 09:55:00,20
Malaga,AGP,Swiss,A321,False,2025-04-30 09:40:00,10:11,2025-04-30 10:11:00,31
Doha,DOH,Qatar Airways,A359,False,2025-04-30 09:40:00,09:58,2025-04-30 09:58:00,18
Barcelona,BCN,Vueling,A321,False,2025-04-30 09:40:00,09:52,2025-04-30 09:52:00,12
Antalya,AYT,SunExpress,B738,False,2025-04-30 09:40:00,10:48,2025-04-30 10:48:00,68
Mumbai,BOM,Swiss,A333,False,2025-04-30 09:45:00,10:23,2025-04-30 10:23:00,38
Porto,OPO,Swiss,A320,False,2025-04-30 09:45:00,10:07,2025-04-30 10:07:00,22
Malaga,AGP,easyJet,A320,False,2025-04-30 09:45:00,10:05,2025-04-30 10:05:00,20
Miami,MIA,Swiss,A333,False,2025-04-30 09:50:00,10:14,2025-04-30 10:14:00,24
Chicago,ORD,United Airlines,B763,False,2025-04-30 09:50:00,10:13,2025-04-30 10:13:00,23
Palma de Mallorca,PMI,easyJet,A319,False,2025-04-30 09:55:00,10:40,2025-04-30 10:40:00,45
New York,JFK,Swiss,A333,False,2025-04-30 10:00:00,10:30,2025-04-30 10:30:00,30
Palma de Mallorca,PMI,Swiss,A20N,False,2025-04-30 10:00:00,10:36,2025-04-30 10:36:00,36
Alicante,ALC,easyJet,A319,False,2025-04-30 10:00:00,10:25,2025-04-30 10:25:00,25
London,LCY,British Airways,E190,False,2025-04-30 10:05:00,10:20,2025-04-30 10:20:00,15
Atlanta,ATL,Delta Air Lines,B763,False,2025-04-30 10:10:00,10:29,2025-04-30 10:29:00,19
New York,EWR,United Airlines,B763,False,2025-04-30 10:10:00,10:32,2025-04-30 10:32:00,22
London,LHR,British Airways,A20N,False,2025-04-30 10:15:00,10:26,2025-04-30 10:26:00,11
Copenhagen,CPH,SAS,A20N,False,2025-04-30 10:20:00,10:35,2025-04-30 10:35:00,15
London,LGW,easyJet,A319,False,2025-04-30 10:25:00,10:38,2025-04-30 10:38:00,13
Warsaw,WAW,LOT,E295,False,2025-04-30 10:30:00,10:45,2025-04-30 10:45:00,15
London,LHR,Swiss,A20N,False,2025-04-30 10:30:00,10:47,2025-04-30 10:47:00,17
Rome,FCO,ITA Airways,A21N,False,2025-04-30 10:40:00,10:57,2025-04-30 10:57:00,17
Sofia,SOF,Bulgaria Air,BCS1,False,2025-04-30 10:40:00,10:52,2025-04-30 10:52:00,12
Oslo,OSL,Helvetic Airways,E295,False,2025-04-30 10:40:00,11:13,2025-04-30 11:13:00,33
Vienna,VIE,Austrian Airlines,A320,False,2025-04-30 10:40:00,10:50,2025-04-30 10:50:00,10
Dublin,DUB,Swiss,BCS3,False,2025-04-30 10:50:00,11:10,2025-04-30 11:10:00,20
Istanbul,IST,Turkish Airlines,A333,False,2025-04-30 10:50:00,11:06,2025-04-30 11:06:00,16
Antalya,AYT,Pegasus,A20N,False,2025-04-30 11:05:00,11:15,2025-04-30 11:15:00,10
Madrid,MAD,Air Europa,B738,False,2025-04-30 11:10:00,11:32,2025-04-30 11:32:00,22
Antwerp,ANR,European Aircraft Private Club,PC12,False,2025-04-30 11:10:00,11:29,2025-04-30 11:29:00,19
Athens,ATH,Aegean Airlines,A20N,False,2025-04-30 11:15:00,11:25,2025-04-30 11:25:00,10
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-04-30 11:15:00,11:17,2025-04-30 11:17:00,2
Lisbon,LIS,easyJet,A21N,False,2025-04-30 11:15:00,11:53,2025-04-30 11:53:00,38
Dublin,DUB,Aer Lingus,A320,False,2025-04-30 11:15:00,11:51,2025-04-30 11:51:00,36
Frankfurt,FRA,Lufthansa,A320,False,2025-04-30 11:20:00,11:38,2025-04-30 11:38:00,18
Paris,CDG,Air France,BCS3,False,2025-04-30 11:20:00,11:56,2025-04-30 11:56:00,36
Marseille,MRS,Excellent Air,C25B,False,2025-04-30 11:20:00,11:46,2025-04-30 11:46:00,26
Palma de Mallorca,PMI,Edelweiss Air,A320,False,2025-04-30 11:25:00,11:42,2025-04-30 11:42:00,17
Avignon,AVN,NetJets Europe,E55P,False,2025-04-30 11:25:00,11:44,2025-04-30 11:44:00,19
Palma de Mallorca,PMI,Chair Airlines,A319,False,2025-04-30 11:30:00,11:49,2025-04-30 11:49:00,19
Tel Aviv,TLV,El Al,B738,False,2025-04-30 11:35:00,12:34,2025-04-30 12:34:00,59
Istanbul,SAW,Pegasus,A21N,False,2025-04-30 11:35:00,11:48,2025-04-30 11:48:00,13
Tirana,TIA,Helvetic Airways,E190,False,2025-04-30 11:40:00,12:06,2025-04-30 12:06:00,26
Istanbul,SAW,Pegasus,A21N,False,2025-04-30 11:40:00,12:11,2025-04-30 12:11:00,31
Istanbul,SAW,BBN Airlines,A321,False,2025-04-30 11:40:00,12:44,2025-04-30 12:44:00,64
Philadelphia,PHL,American Airlines,B788,False,2025-04-30 11:45:00,12:04,2025-04-30 12:04:00,19
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-04-30 11:45:00,11:57,2025-04-30 11:57:00,12
Singapore,SIN,Singapore Airlines,B77W,False,2025-04-30 11:45:00,12:03,2025-04-30 12:03:00,18
Madrid,MAD,Iberia,A321,False,2025-04-30 11:50:00,12:18,2025-04-30 12:18:00,28
Amsterdam,AMS,KLM,B738,False,2025-04-30 11:50:00,12:14,2025-04-30 12:14:00,24
London,LCY,Swiss,BCS1,False,2025-04-30 11:50:00,12:13,2025-04-30 12:13:00,23
Tel Aviv,TLV,Swiss,A333,False,2025-04-30 11:50:00,12:42,2025-04-30 12:42:00,52
Geneva,GVA,Swiss,BCS3,False,2025-04-30 11:55:00,12:38,2025-04-30 12:38:00,43
Washington,IAD,United Airlines,B763,False,2025-04-30 11:55:00,12:15,2025-04-30 12:15:00,20
Gothenburg,GOT,Helvetic Airways,E295,False,2025-04-30 12:00:00,12:19,2025-04-30 12:19:00,19
Palermo,PMO,Swiss,A21N,False,2025-04-30 12:00:00,12:21,2025-04-30 12:21:00,21
Bucharest,OTP,Air Baltic,BCS3,False,2025-04-30 12:00:00,12:24,2025-04-30 12:24:00,24
London,LHR,Swiss,BCS3,False,2025-04-30 12:05:00,12:25,2025-04-30 12:25:00,20
Brindisi,BDS,Swiss,A320,False,2025-04-30 12:05:00,12:27,2025-04-30 12:27:00,22
Valencia,VLC,Swiss,A20N,False,2025-04-30 12:05:00,12:22,2025-04-30 12:22:00,17
Athens,ATH,Swiss,A320,False,2025-04-30 12:05:00,12:48,2025-04-30 12:48:00,43
Delhi,DEL,Swiss,A333,False,2025-04-30 12:10:00,12:40,2025-04-30 12:40:00,30
Kosice,KSC,Helvetic Airways,E195,False,2025-04-30 12:10:00,12:28,2025-04-30 12:28:00,18
Palma de Mallorca,PMI,Swiss,A21N,False,2025-04-30 12:10:00,12:35,2025-04-30 12:35:00,25
Warsaw,WAW,Air Baltic,BCS3,False,2025-04-30 12:15:00,12:32,2025-04-30 12:32:00,17
Gdansk,GDN,Air Baltic,BCS3,False,2025-04-30 12:15:00,12:39,2025-04-30 12:39:00,24
Belgrade,BEG,Swiss,A20N,False,2025-04-30 12:15:00,12:46,2025-04-30 12:46:00,31
Stockholm,ARN,Swiss,A320,False,2025-04-30 12:20:00,12:30,2025-04-30 12:30:00,10
Naples,NAP,Swiss,BCS3,False,2025-04-30 12:20:00,12:55,2025-04-30 12:55:00,35
Barcelona,BCN,Swiss,A321,False,2025-04-30 12:20:00,13:14,2025-04-30 13:14:00,54
Luxembourg,LUX,Helvetic Airways,E295,False,2025-04-30 12:25:00,12:49,2025-04-30 12:49:00,24
Hannover,HAJ,Helvetic Airways,E190,False,2025-04-30 12:25:00,13:00,2025-04-30 13:00:00,35
Vienna,VIE,Helvetic Airways,E295,False,2025-04-30 12:25:00,12:50,2025-04-30 12:50:00,25
Budapest,BUD,Swiss,A320,False,2025-04-30 12:25:00,12:52,2025-04-30 12:52:00,27
Dubai,DXB,Swiss,B77W,False,2025-04-30 12:30:00,13:09,2025-04-30 13:09:00,39
Amsterdam,AMS,Swiss,BCS1,False,2025-04-30 12:30:00,12:54,2025-04-30 12:54:00,24
Copenhagen,CPH,Swiss,A320,False,2025-04-30 12:30:00,12:57,2025-04-30 12:57:00,27
Hurghada,HRG,Edelweiss Air,A320,False,2025-04-30 12:30:00,12:56,2025-04-30 12:56:00,26
Hamburg,HAM,Swiss,A321,False,2025-04-30 12:35:00,12:58,2025-04-30 12:58:00,23
Bologna,BLQ,Helvetic Airways,E195,False,2025-04-30 12:35:00,13:15,2025-04-30 13:15:00,40
Nice,NCE,Swiss,BCS3,False,2025-04-30 12:35:00,13:06,2025-04-30 13:06:00,31
Montreal,YUL,Swiss,A333,False,2025-04-30 12:40:00,13:17,2025-04-30 13:17:00,37
Berlin,BER,Swiss,A21N,False,2025-04-30 12:40:00,13:11,2025-04-30 13:11:00,31
Stuttgart,STR,Helvetic Airways,E190,False,2025-04-30 12:40:00,13:23,2025-04-30 13:23:00,43
Paris,CDG,Air Baltic,BCS3,False,2025-04-30 12:45:00,13:02,2025-04-30 13:02:00,17
Dusseldorf,DUS,Helvetic Airways,E290,False,2025-04-30 12:45:00,13:04,2025-04-30 13:04:00,19
Prague,PRG,Swiss,BCS3,False,2025-04-30 12:45:00,13:07,2025-04-30 13:07:00,22
Rome,FCO,Swiss,A20N,False,2025-04-30 12:45:00,13:22,2025-04-30 13:22:00,37
Washington,IAD,Swiss,A333,False,2025-04-30 12:50:00,13:34,2025-04-30 13:34:00,44
Frankfurt,FRA,Swiss,BCS3,False,2025-04-30 12:50:00,13:53,2025-04-30 13:53:00,63
Lisbon,LIS,Swiss,A321,False,2025-04-30 12:50:00,13:44,2025-04-30 13:44:00,54
Brussels,BRU,Swiss,BCS1,False,2025-04-30 12:55:00,13:13,2025-04-30 13:13:00,18
Florence,FLR,Helvetic Airways,E290,False,2025-04-30 12:55:00,13:58,2025-04-30 13:58:00,63
Venice,VCE,Helvetic Airways,E195,False,2025-04-30 12:55:00,13:20,2025-04-30 13:20:00,25
Sharm el-Sheikh,SSH,Edelweiss Air,A320,False,2025-04-30 12:55:00,13:21,2025-04-30 13:21:00,26
Tokyo,NRT,Swiss,B77W,False,2025-04-30 13:00:00,13:19,2025-04-30 13:19:00,19
Geneva,GVA,Swiss,BCS1,False,2025-04-30 13:00:00,13:25,2025-04-30 13:25:00,25
Chicago,ORD,Swiss,A333,False,2025-04-30 13:05:00,13:31,2025-04-30 13:31:00,26
Los Angeles,LAX,Swiss,B77W,False,2025-04-30 13:05:00,13:32,2025-04-30 13:32:00,27
Miami,MIA,Swiss,B77W,False,2025-04-30 13:05:00,13:37,2025-04-30 13:37:00,32
Milan,MXP,Helvetic Airways,E190,False,2025-04-30 13:05:00,13:26,2025-04-30 13:26:00,21
San Francisco,SFO,Swiss,B77W,False,2025-04-30 13:10:00,14:00,2025-04-30 14:00:00,50
Malaga,AGP,Swiss,A321,False,2025-04-30 13:10:00,13:50,2025-04-30 13:50:00,40
San Jose,SJO,Edelweiss Air,A343,False,2025-04-30 13:10:00,13:47,2025-04-30 13:47:00,37
Corfu,CFU,Edelweiss Air,A320,False,2025-04-30 13:10:00,13:28,2025-04-30 13:28:00,18
New York,JFK,Swiss,A333,False,2025-04-30 13:15:00,13:29,2025-04-30 13:29:00,14
Munich,MUC,Helvetic Airways,E195,False,2025-04-30 13:15:00,13:39,2025-04-30 13:39:00,24
Tampa,TPA,Edelweiss Air,A343,False,2025-04-30 13:15:00,14:01,2025-04-30 14:01:00,46
Toronto,YYZ,Air Canada,B77L,False,2025-04-30 13:25:00,13:41,2025-04-30 13:41:00,16
Gran Canaria,LPA,Edelweiss Air,A320,False,2025-04-30 13:25:00,13:59,2025-04-30 13:59:00,34
Bangkok,BKK,Thai Airways,B77W,False,2025-04-30 13:30:00,13:51,2025-04-30 13:51:00,21
Hong Kong,HKG,Cathay Pacific,A359,False,2025-04-30 13:30:00,13:40,2025-04-30 13:40:00,10
Berlin,BER,Helvetic Airways,E290,False,2025-04-30 13:35:00,13:56,2025-04-30 13:56:00,21
New York,JFK,Delta Air Lines,B764,False,2025-04-30 13:35:00,13:45,2025-04-30 13:45:00,10
Lisbon,LIS,TAP Air Portugal,A20N,False,2025-04-30 13:50:00,15:19,2025-04-30 15:19:00,89
Oslo,OSL,SAS,A20N,False,2025-04-30 14:00:00,14:06,2025-04-30 14:06:00,6
Maribor,MBX,Comlux,GLEX,False,2025-04-30 14:00:00,14:04,2025-04-30 14:04:00,4
Marsa Alam,RMF,Air Cairo,A20N,False,2025-04-30 14:05:00,14:16,2025-04-30 14:16:00,11
Amsterdam,AMS,KLM,E190,False,2025-04-30 14:20:00,14:29,2025-04-30 14:29:00,9
Frankfurt,FRA,CityJet,CRJX,False,2025-04-30 14:40:00,15:00,2025-04-30 15:00:00,20
Split,SPU,Croatia Airlines,DH8D,False,2025-04-30 14:40:00,15:03,2025-04-30 15:03:00,23
London,LTN,easyJet,A319,False,2025-04-30 14:50:00,15:26,2025-04-30 15:26:00,36
Cairo,CAI,Egyptair,B738,False,2025-04-30 14:55:00,15:45,2025-04-30 15:45:00,50
Agadir,AGA,Edelweiss Air,A320,False,2025-04-30 14:55:00,15:37,2025-04-30 15:37:00,42
Izmir,ADB,SunExpress,B738,False,2025-04-30 14:55:00,15:24,2025-04-30 15:24:00,29
London,LCY,British Airways,E190,False,2025-04-30 14:55:00,15:05,2025-04-30 15:05:00,10
Istanbul,IST,Turkish Airlines,B738,False,2025-04-30 15:00:00,15:06,2025-04-30 15:06:00,6
Palma de Mallorca,PMI,VistaJet,E55P,False,2025-04-30 15:00:00,15:02,2025-04-30 15:02:00,2
Amsterdam,AMS,NetJets Europe,CL35,False,2025-04-30 15:00:00,14:47,2025-04-30 14:47:00,-13
Bergerac,EGC,NetJets Europe,C56X,False,2025-04-30 15:00:00,15:18,2025-04-30 15:18:00,18
Vienna,VIE,Air Baltic,BCS3,False,2025-04-30 15:05:00,15:16,2025-04-30 15:16:00,11
Antalya,AYT,Edelweiss Air,A320,False,2025-04-30 15:05:00,15:21,2025-04-30 15:21:00,16
London,LHR,British Airways,A320,False,2025-04-30 15:20:00,15:31,2025-04-30 15:31:00,11
Saint-Tropez,LTT,NetJets Europe,C68A,False,2025-04-30 15:20:00,15:22,2025-04-30 15:22:00,2
Dubai,DXB,Emirates,A388,False,2025-04-30 15:25:00,15:44,2025-04-30 15:44:00,19
London,LHR,Swiss,A20N,False,2025-04-30 15:35:00,15:53,2025-04-30 15:53:00,18
Palma de Mallorca,PMI,Swiss,A320,False,2025-04-30 15:35:00,15:51,2025-04-30 15:51:00,16
Dusseldorf,DUS,Eurowings,A319,False,2025-04-30 15:40:00,15:47,2025-04-30 15:47:00,7
Porto,OPO,easyJet,A20N,False,2025-04-30 15:40:00,16:41,2025-04-30 16:41:00,61
Hamburg,HAM,Eurowings,A319,False,2025-04-30 15:55:00,16:09,2025-04-30 16:09:00,14
Podgorica,TGD,Air Montenegro,E195,False,2025-04-30 16:00:00,16:04,2025-04-30 16:04:00,4
Istanbul,SAW,Pegasus,A21N,False,2025-04-30 16:00:00,16:34,2025-04-30 16:34:00,34
Heraklion,HER,Enter Air,B738,False,2025-04-30 16:00:00,16:18,2025-04-30 16:18:00,18
Faro,FAO,Edelweiss Air,A320,False,2025-04-30 16:20:00,16:27,2025-04-30 16:27:00,7
Madrid,MAD,Swiss,BCS1,False,2025-04-30 16:25:00,16:39,2025-04-30 16:39:00,14
Dublin,DUB,Swiss,BCS3,False,2025-04-30 16:30:00,16:56,2025-04-30 16:56:00,26
Berlin,BER,Helvetic Airways,E295,False,2025-04-30 16:30:00,16:54,2025-04-30 16:54:00,24
Riyadh,RUH,Saudia,A320,False,2025-04-30 16:40:00,17:04,2025-04-30 17:04:00,24
Doha,DOH,Qatar Airways,A359,False,2025-04-30 16:40:00,16:51,2025-04-30 16:51:00,11
Graz,GRZ,Swiss,BCS3,False,2025-04-30 16:45:00,17:13,2025-04-30 17:13:00,28
Naples,NAP,Helvetic Airways,E195,False,2025-04-30 16:45:00,17:03,2025-04-30 17:03:00,18
London,LCY,Helvetic Airways,E290,False,2025-04-30 16:50:00,17:21,2025-04-30 17:21:00,31
Stuttgart,STR,Swiss,BCS3,False,2025-04-30 16:50:00,17:12,2025-04-30 17:12:00,22
Skopje,SKP,Chair Airlines,A319,False,2025-04-30 16:55:00,16:59,2025-04-30 16:59:00,4
Marseille,MRS,Helvetic Airways,E190,False,2025-04-30 16:55:00,17:08,2025-04-30 17:08:00,13
Munich,MUC,Helvetic Airways,E295,False,2025-04-30 16:55:00,17:06,2025-04-30 17:06:00,11
Alicante,ALC,Air Baltic,BCS3,False,2025-04-30 16:55:00,17:51,2025-04-30 17:51:00,56
Manchester,MAN,Swiss,A320,False,2025-04-30 17:00:00,17:11,2025-04-30 17:11:00,11
Hamburg,HAM,Swiss,A20N,False,2025-04-30 17:00:00,17:16,2025-04-30 17:16:00,16
Warsaw,WAW,Swiss,BCS3,False,2025-04-30 17:00:00,17:48,2025-04-30 17:48:00,48
Ibiza,IBZ,Edelweiss Air,A359,False,2025-04-30 17:00:00,17:46,2025-04-30 17:46:00,46
London,LHR,Swiss,A20N,False,2025-04-30 17:05:00,17:39,2025-04-30 17:39:00,34
Dusseldorf,DUS,Helvetic Airways,E190,False,2025-04-30 17:05:00,17:25,2025-04-30 17:25:00,20
Prague,PRG,Swiss,A320,False,2025-04-30 17:05:00,17:20,2025-04-30 17:20:00,15
London,LGW,Swiss,BCS1,False,2025-04-30 17:10:00,17:27,2025-04-30 17:27:00,17
Nice,NCE,Air Baltic,BCS3,False,2025-04-30 17:10:00,17:29,2025-04-30 17:29:00,19
Pristina,PRN,Chair Airlines,A320,False,2025-04-30 17:15:00,18:24,2025-04-30 18:24:00,69
Copenhagen,CPH,Helvetic Airways,E195,False,2025-04-30 17:15:00,17:31,2025-04-30 17:31:00,16
Krakow,KRK,Helvetic Airways,E295,False,2025-04-30 17:15:00,17:23,2025-04-30 17:23:00,8
Florence,FLR,Helvetic Airways,E290,False,2025-04-30 17:15:00,18:37,2025-04-30 18:37:00,82
