DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
London,LHR,British Airways,A319,False,2025-04-29 07:15:00,07:26,2025-04-29 07:26:00,11
Dresden,DRS,Helvetic Airways,E195,False,2025-04-29 07:15:00,07:38,2025-04-29 07:38:00,23
Hamburg,HAM,Swiss,A20N,False,2025-04-29 07:15:00,07:27,2025-04-29 07:27:00,12
Munich,MUC,Swiss,BCS3,False,2025-04-29 07:15:00,07:34,2025-04-29 07:34:00,19
Amsterdam,AMS,Swiss,A320,False,2025-04-29 07:20:00,07:48,2025-04-29 07:48:00,28
Berlin,BER,Swiss,BCS3,False,2025-04-29 07:20:00,07:40,2025-04-29 07:40:00,20
Vienna,VIE,Swiss,A20N,False,2025-04-29 07:20:00,07:33,2025-04-29 07:33:00,13
Rome,FCO,Swiss,A320,False,2025-04-29 07:20:00,08:01,2025-04-29 08:01:00,41
Paris,CDG,Swiss,A320,False,2025-04-29 07:25:00,07:46,2025-04-29 07:46:00,21
Brussels,BRU,Swiss,BCS3,False,2025-04-29 07:25:00,07:42,2025-04-29 07:42:00,17
Geneva,GVA,Swiss,A321,False,2025-04-29 07:25:00,07:44,2025-04-29 07:44:00,19
Zakynthos,ZTH,NetJets Europe,C56X,False,2025-04-29 07:25:00,07:37,2025-04-29 07:37:00,12
Madrid,MAD,Iberia,A320,False,2025-04-29 07:30:00,07:54,2025-04-29 07:54:00,24
Nice,NCE,Swiss,BCS1,False,2025-04-29 07:30:00,07:51,2025-04-29 07:51:00,21
Dusseldorf,DUS,Swiss,BCS1,False,2025-04-29 07:30:00,07:49,2025-04-29 07:49:00,19
Northolt,NHT,NetJets Europe,C68A,False,2025-04-29 07:35:00,08:04,2025-04-29 08:04:00,29
Istanbul,IST,Turkish Airlines,B738,False,2025-04-29 07:40:00,07:56,2025-04-29 07:56:00,16
Paris,CDG,Air France,BCS3,False,2025-04-29 07:45:00,08:00,2025-04-29 08:00:00,15
Split,SPU,NetJets Europe,C68A,False,2025-04-29 07:45:00,07:53,2025-04-29 07:53:00,8
Prague,PRG,Helvetic Airways,E190,False,2025-04-29 07:50:00,08:13,2025-04-29 08:13:00,23
Frankfurt,FRA,Condor,A320,False,2025-04-29 08:00:00,08:32,2025-04-29 08:32:00,32
London,LCY,Swiss,BCS1,False,2025-04-29 08:10:00,08:18,2025-04-29 08:18:00,8
Frankfurt,FRA,Lufthansa,A319,False,2025-04-29 08:15:00,08:23,2025-04-29 08:23:00,8
Berlin,BER,Helvetic Airways,E290,False,2025-04-29 08:15:00,08:21,2025-04-29 08:21:00,6
Hamburg,HAM,Swiss,BCS3,False,2025-04-29 08:30:00,08:41,2025-04-29 08:41:00,11
Rome,FCO,easyJet,A319,False,2025-04-29 08:30:00,08:45,2025-04-29 08:45:00,15
Cologne,CGN,Eurowings,A320,False,2025-04-29 08:35:00,08:39,2025-04-29 08:39:00,4
Florence,FLR,Swiss,BCS1,False,2025-04-29 08:35:00,08:42,2025-04-29 08:42:00,7
Luxembourg,LUX,Air Baltic,BCS3,False,2025-04-29 08:40:00,08:50,2025-04-29 08:50:00,10
Dusseldorf,DUS,Eurowings,A320,False,2025-04-29 08:45:00,08:55,2025-04-29 08:55:00,10
Graz,GRZ,Air Baltic,BCS3,False,2025-04-29 08:45:00,09:05,2025-04-29 09:05:00,20
Venice,VCE,Air Baltic,BCS3,False,2025-04-29 08:45:00,08:58,2025-04-29 08:58:00,13
Bologna,BLQ,Swiss,A320,False,2025-04-29 08:45:00,10:52,2025-04-29 10:52:00,127
Vienna,VIE,Austrian Airlines,A320,False,2025-04-29 08:50:00,09:03,2025-04-29 09:03:00,13
Berlin,BER,easyJet,A320,False,2025-04-29 08:50:00,08:56,2025-04-29 08:56:00,6
Sharm el-Sheikh,SSH,Swiss Air,CL60,False,2025-04-29 08:50:00,09:00,2025-04-29 09:00:00,10
Ljubljana,LJU,Helvetic Airways,E290,False,2025-04-29 08:55:00,09:06,2025-04-29 09:06:00,11
Hamburg,HAM,Eurowings,A319,False,2025-04-29 09:00:00,09:11,2025-04-29 09:11:00,11
Milan,MXP,Air Baltic,BCS3,False,2025-04-29 09:00:00,09:15,2025-04-29 09:15:00,15
Beef Island,EIS,VistaJet,GLEX,False,2025-04-29 09:00:00,09:10,2025-04-29 09:10:00,10
Berlin,BER,Eurowings,A320,False,2025-04-29 09:05:00,09:12,2025-04-29 09:12:00,7
Geneva,GVA,Swiss,A320,False,2025-04-29 09:10:00,09:21,2025-04-29 09:21:00,11
Sofia,SOF,Swiss,A320,False,2025-04-29 09:15:00,09:24,2025-04-29 09:24:00,9
Thessaloniki,SKG,Swiss,A321,False,2025-04-29 09:15:00,09:35,2025-04-29 09:35:00,20
Chicago,ORD,Swiss,A333,False,2025-04-29 09:25:00,09:42,2025-04-29 09:42:00,17
Athens,ATH,Swiss,BCS3,False,2025-04-29 09:25:00,09:58,2025-04-29 09:58:00,33
Frankfurt,FRA,Air Dolomiti,E190,False,2025-04-29 09:30:00,09:33,2025-04-29 09:33:00,3
Belgrade,BEG,AirSERBIA,A319,False,2025-04-29 09:30:00,09:32,2025-04-29 09:32:00,2
Munich,MUC,Helvetic Airways,E295,False,2025-04-29 09:30:00,09:40,2025-04-29 09:40:00,10
Palma de Mallorca,PMI,easyJet,A319,False,2025-04-29 09:30:00,09:57,2025-04-29 09:57:00,27
Stuttgart,STR,Swiss,BCS3,False,2025-04-29 09:35:00,09:37,2025-04-29 09:37:00,2
Malaga,AGP,Swiss,A20N,False,2025-04-29 09:40:00,09:51,2025-04-29 09:51:00,11
Doha,DOH,Qatar Airways,A359,False,2025-04-29 09:40:00,09:45,2025-04-29 09:45:00,5
Barcelona,BCN,Vueling,A321,False,2025-04-29 09:40:00,10:01,2025-04-29 10:01:00,21
Antalya,AYT,SunExpress,B738,False,2025-04-29 09:40:00,09:52,2025-04-29 09:52:00,12
Mumbai,BOM,Swiss,A333,False,2025-04-29 09:45:00,09:55,2025-04-29 09:55:00,10
Porto,OPO,Swiss,A21N,False,2025-04-29 09:45:00,10:31,2025-04-29 10:31:00,46
Miami,MIA,Swiss,A333,False,2025-04-29 09:50:00,10:09,2025-04-29 10:09:00,19
Chicago,ORD,United Airlines,B763,False,2025-04-29 09:50:00,10:10,2025-04-29 10:10:00,20
Toronto,YYZ,Swiss,A333,False,2025-04-29 09:55:00,10:32,2025-04-29 10:32:00,37
New York,JFK,Swiss,A333,False,2025-04-29 10:00:00,10:21,2025-04-29 10:21:00,21
Hurghada,HRG,Edelweiss Air,A320,False,2025-04-29 10:00:00,10:17,2025-04-29 10:17:00,17
London,LCY,British Airways,E190,False,2025-04-29 10:05:00,10:16,2025-04-29 10:16:00,11
Atlanta,ATL,Delta Air Lines,B763,False,2025-04-29 10:10:00,10:34,2025-04-29 10:34:00,24
New York,EWR,United Airlines,B763,False,2025-04-29 10:10:00,13:08,2025-04-29 13:08:00,178
Copenhagen,CPH,SAS,A20N,False,2025-04-29 10:20:00,10:19,2025-04-29 10:19:00,-1
London,LHR,British Airways,A319,False,2025-04-29 10:25:00,10:38,2025-04-29 10:38:00,13
Bucharest,OTP,Swiss,A320,False,2025-04-29 10:25:00,10:36,2025-04-29 10:36:00,11
Warsaw,WAW,LOT,E295,False,2025-04-29 10:30:00,10:39,2025-04-29 10:39:00,9
London,LHR,Swiss,A20N,False,2025-04-29 10:30:00,10:43,2025-04-29 10:43:00,13
Naples,NAP,easyJet,A20N,False,2025-04-29 10:30:00,10:41,2025-04-29 10:41:00,11
London,LGW,easyJet,A320,False,2025-04-29 10:30:00,10:45,2025-04-29 10:45:00,15
Rome,FCO,ITA Airways,A319,False,2025-04-29 10:40:00,10:47,2025-04-29 10:47:00,7
Oslo,OSL,Helvetic Airways,E195,False,2025-04-29 10:40:00,10:50,2025-04-29 10:50:00,10
Vienna,VIE,Austrian Airlines,A320,False,2025-04-29 10:40:00,10:46,2025-04-29 10:46:00,6
Palma de Mallorca,PMI,Swiss,A20N,False,2025-04-29 10:45:00,11:21,2025-04-29 11:21:00,36
Istanbul,IST,Turkish Airlines,A321,False,2025-04-29 10:45:00,11:00,2025-04-29 11:00:00,15
Malaga,AGP,Haute Aviation,E55P,False,2025-04-29 10:45:00,11:16,2025-04-29 11:16:00,31
Helsinki,HEL,Finnair,A320,False,2025-04-29 10:50:00,10:55,2025-04-29 10:55:00,5
Dublin,DUB,Swiss,A320,False,2025-04-29 10:50:00,11:04,2025-04-29 11:04:00,14
Antalya,AYT,Pegasus,A20N,False,2025-04-29 10:55:00,12:11,2025-04-29 12:11:00,76
Zagreb,ZAG,Helvetic Airways,E190,False,2025-04-29 10:55:00,11:02,2025-04-29 11:02:00,7
Porto,OPO,easyJet,A320,False,2025-04-29 11:05:00,11:39,2025-04-29 11:39:00,34
Madrid,MAD,Air Europa,B738,False,2025-04-29 11:10:00,11:29,2025-04-29 11:29:00,19
Athens,ATH,Aegean Airlines,A20N,False,2025-04-29 11:15:00,11:33,2025-04-29 11:33:00,18
Dublin,DUB,Aer Lingus,A320,False,2025-04-29 11:15:00,11:26,2025-04-29 11:26:00,11
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-04-29 11:15:00,11:23,2025-04-29 11:23:00,8
Manchester,MAN,easyJet,A320,False,2025-04-29 11:15:00,11:34,2025-04-29 11:34:00,19
Paris,CDG,Air France,BCS3,False,2025-04-29 11:20:00,11:37,2025-04-29 11:37:00,17
Frankfurt,FRA,Lufthansa,A319,False,2025-04-29 11:20:00,11:30,2025-04-29 11:30:00,10
Palma de Mallorca,PMI,Chair Airlines,A319,False,2025-04-29 11:20:00,11:51,2025-04-29 11:51:00,31
Miami,OPF,Qatar Executive,GLF6,False,2025-04-29 11:25:00,11:41,2025-04-29 11:41:00,16
Palma de Mallorca,PMI,Eurowings,A320,False,2025-04-29 11:30:00,11:43,2025-04-29 11:43:00,13
Istanbul,SAW,Pegasus,A21N,False,2025-04-29 11:35:00,12:00,2025-04-29 12:00:00,25
Geneva,GVA,Swiss,BCS3,False,2025-04-29 11:40:00,11:58,2025-04-29 11:58:00,18
Istanbul,SAW,AJet,B738,False,2025-04-29 11:40:00,11:56,2025-04-29 11:56:00,16
Pristina,PRN,Chair Airlines,A320,False,2025-04-29 11:40:00,12:36,2025-04-29 12:36:00,56
Zagreb,ZAG,Croatia Airlines,DH8D,False,2025-04-29 11:45:00,11:53,2025-04-29 11:53:00,8
Singapore,SIN,Singapore Airlines,B77W,False,2025-04-29 11:45:00,12:01,2025-04-29 12:01:00,16
Philadelphia,PHL,American Airlines,B788,False,2025-04-29 11:45:00,12:02,2025-04-29 12:02:00,17
Madrid,MAD,Iberia,A321,False,2025-04-29 11:50:00,12:34,2025-04-29 12:34:00,44
Amsterdam,AMS,KLM,B739,False,2025-04-29 11:50:00,12:25,2025-04-29 12:25:00,35
Tel Aviv,TLV,Swiss,A333,False,2025-04-29 11:50:00,12:17,2025-04-29 12:17:00,27
Tirana,TIA,Helvetic Airways,E195,False,2025-04-29 11:55:00,12:14,2025-04-29 12:14:00,19
Washington,IAD,United Airlines,B763,False,2025-04-29 11:55:00,12:17,2025-04-29 12:17:00,22
Kalamata,KLX,Edelweiss Air,A320,False,2025-04-29 11:55:00,12:05,2025-04-29 12:05:00,10
Gothenburg,GOT,Helvetic Airways,E195,False,2025-04-29 12:00:00,12:06,2025-04-29 12:06:00,6
Valencia,VLC,Swiss,A320,False,2025-04-29 12:00:00,12:13,2025-04-29 12:13:00,13
Palermo,PMO,Swiss,A321,False,2025-04-29 12:00:00,12:19,2025-04-29 12:19:00,19
Bucharest,OTP,Air Baltic,BCS3,False,2025-04-29 12:00:00,13:23,2025-04-29 13:23:00,83
London,LHR,Swiss,BCS1,False,2025-04-29 12:05:00,12:23,2025-04-29 12:23:00,18
Brindisi,BDS,Swiss,BCS3,False,2025-04-29 12:05:00,12:21,2025-04-29 12:21:00,16
Athens,ATH,Swiss,A20N,False,2025-04-29 12:05:00,12:46,2025-04-29 12:46:00,41
Delhi,DEL,Swiss,A333,False,2025-04-29 12:10:00,12:26,2025-04-29 12:26:00,16
Cairo,CAI,Swiss,BCS3,False,2025-04-29 12:10:00,12:31,2025-04-29 12:31:00,21
Palma de Mallorca,PMI,Swiss,A321,False,2025-04-29 12:10:00,12:38,2025-04-29 12:38:00,28
Cancun,CUN,Edelweiss Air,A343,False,2025-04-29 12:10:00,12:28,2025-04-29 12:28:00,18
Warsaw,WAW,Helvetic Airways,E290,False,2025-04-29 12:15:00,12:39,2025-04-29 12:39:00,24
Belgrade,BEG,Air Baltic,BCS3,False,2025-04-29 12:15:00,13:11,2025-04-29 13:11:00,56
Stockholm,ARN,Swiss,A320,False,2025-04-29 12:20:00,13:01,2025-04-29 13:01:00,41
Sarajevo,SJJ,Helvetic Airways,E295,False,2025-04-29 12:20:00,12:41,2025-04-29 12:41:00,21
Naples,NAP,Swiss,A20N,False,2025-04-29 12:20:00,12:33,2025-04-29 12:33:00,13
Barcelona,BCN,Swiss,A321,False,2025-04-29 12:20:00,12:42,2025-04-29 12:42:00,22
Marseille,MRS,Helvetic Airways,E190,False,2025-04-29 12:25:00,12:45,2025-04-29 12:45:00,20
Vienna,VIE,Air Baltic,BCS3,False,2025-04-29 12:25:00,12:44,2025-04-29 12:44:00,19
Budapest,BUD,Air Baltic,BCS3,False,2025-04-29 12:25:00,13:28,2025-04-29 13:28:00,63
Dubai,DXB,Swiss,B77W,False,2025-04-29 12:30:00,12:59,2025-04-29 12:59:00,29
Amsterdam,AMS,Swiss,BCS1,False,2025-04-29 12:30:00,12:50,2025-04-29 12:50:00,20
Copenhagen,CPH,Swiss,A320,False,2025-04-29 12:30:00,13:20,2025-04-29 13:20:00,50
Tel Aviv,TLV,El Al,B738,False,2025-04-29 12:30:00,13:39,2025-04-29 13:39:00,69
Nice,NCE,Helvetic Airways,E295,False,2025-04-29 12:35:00,12:54,2025-04-29 12:54:00,19
Hamburg,HAM,Swiss,BCS3,False,2025-04-29 12:35:00,12:49,2025-04-29 12:49:00,14
Stuttgart,STR,Helvetic Airways,E190,False,2025-04-29 12:35:00,12:52,2025-04-29 12:52:00,17
Montreal,YUL,Swiss,A333,False,2025-04-29 12:40:00,12:58,2025-04-29 12:58:00,18
Hannover,HAJ,Helvetic Airways,E290,False,2025-04-29 12:40:00,13:02,2025-04-29 13:02:00,22
Berlin,BER,Swiss,A320,False,2025-04-29 12:40:00,13:04,2025-04-29 13:04:00,24
Paris,CDG,Air Baltic,BCS3,False,2025-04-29 12:45:00,13:19,2025-04-29 13:19:00,34
Dusseldorf,DUS,Helvetic Airways,E195,False,2025-04-29 12:45:00,12:56,2025-04-29 12:56:00,11
Prague,PRG,Swiss,BCS3,False,2025-04-29 12:45:00,12:55,2025-04-29 12:55:00,10
Rome,FCO,Air Baltic,BCS3,False,2025-04-29 12:45:00,13:05,2025-04-29 13:05:00,20
Washington,IAD,Swiss,A333,False,2025-04-29 12:50:00,13:06,2025-04-29 13:06:00,16
Frankfurt,FRA,Helvetic Airways,E290,False,2025-04-29 12:50:00,13:12,2025-04-29 13:12:00,22
Lisbon,LIS,Swiss,A21N,False,2025-04-29 12:50:00,13:17,2025-04-29 13:17:00,27
Venice,VCE,Swiss,BCS1,False,2025-04-29 12:55:00,13:15,2025-04-29 13:15:00,20
Florence,FLR,Helvetic Airways,E295,False,2025-04-29 12:55:00,13:14,2025-04-29 13:14:00,19
Milan,MXP,Helvetic Airways,E190,False,2025-04-29 13:00:00,13:21,2025-04-29 13:21:00,21
Geneva,GVA,Swiss,BCS3,False,2025-04-29 13:00:00,13:24,2025-04-29 13:24:00,24
Chicago,ORD,Swiss,A333,False,2025-04-29 13:05:00,13:32,2025-04-29 13:32:00,27
Los Angeles,LAX,Swiss,B77W,False,2025-04-29 13:05:00,13:44,2025-04-29 13:44:00,39
Miami,MIA,Swiss,B77W,False,2025-04-29 13:05:00,13:26,2025-04-29 13:26:00,21
Malaga,AGP,Swiss,A20N,False,2025-04-29 13:05:00,13:29,2025-04-29 13:29:00,24
New York,JFK,Swiss,A333,False,2025-04-29 13:10:00,13:30,2025-04-29 13:30:00,20
San Francisco,SFO,Swiss,B77W,False,2025-04-29 13:10:00,13:36,2025-04-29 13:36:00,26
Seoul,ICN,Swiss,A343,False,2025-04-29 13:15:00,13:47,2025-04-29 13:47:00,32
Munich,MUC,Helvetic Airways,E295,False,2025-04-29 13:15:00,13:35,2025-04-29 13:35:00,20
Lisbon,LIS,TAP Air Portugal,A321,False,2025-04-29 13:15:00,15:35,2025-04-29 15:35:00,140
Toronto,YYZ,Air Canada,B77W,False,2025-04-29 13:25:00,13:40,2025-04-29 13:40:00,15
Hong Kong,HKG,Cathay Pacific,A359,False,2025-04-29 13:30:00,13:53,2025-04-29 13:53:00,23
Bangkok,BKK,Thai Airways,B77W,False,2025-04-29 13:30:00,13:55,2025-04-29 13:55:00,25
Berlin,BER,Helvetic Airways,E290,False,2025-04-29 13:35:00,13:42,2025-04-29 13:42:00,7
New York,JFK,Delta Air Lines,B764,False,2025-04-29 13:35:00,13:45,2025-04-29 13:45:00,10
Fuerteventura,FUE,Edelweiss Air,A320,False,2025-04-29 13:55:00,14:00,2025-04-29 14:00:00,5
Reykjavik,KEF,Icelandair,B38M,False,2025-04-29 14:00:00,14:15,2025-04-29 14:15:00,15
Oslo,OSL,SAS,A20N,False,2025-04-29 14:00:00,14:17,2025-04-29 14:17:00,17
Amsterdam,AMS,KLM,E190,False,2025-04-29 14:20:00,14:39,2025-04-29 14:39:00,19
Frankfurt,FRA,Lufthansa,A20N,False,2025-04-29 14:40:00,15:00,2025-04-29 15:00:00,20
Larnaca,LCA,Edelweiss Air,A320,False,2025-04-29 14:40:00,14:52,2025-04-29 14:52:00,12
London,LCY,British Airways,E190,False,2025-04-29 14:55:00,14:58,2025-04-29 14:58:00,3
Izmir,ADB,SunExpress,B738,False,2025-04-29 14:55:00,15:14,2025-04-29 15:14:00,19
Istanbul,IST,Turkish Airlines,A321,False,2025-04-29 15:00:00,15:22,2025-04-29 15:22:00,22
Milan,LIN,Aliserio,H25B,False,2025-04-29 15:00:00,16:01,2025-04-29 16:01:00,61
Paris,LBG,Flexjet,E550,False,2025-04-29 15:00:00,15:18,2025-04-29 15:18:00,18
Sylt,GWT,NetJets Europe,E55P,False,2025-04-29 15:00:00,14:57,2025-04-29 14:57:00,-3
Lugano,LUG,Jetfly Aviation,PC24,False,2025-04-29 15:00:00,15:05,2025-04-29 15:05:00,5
Vienna,VIE,Air Baltic,BCS3,False,2025-04-29 15:05:00,15:20,2025-04-29 15:20:00,15
Belgrade,BEG,Bulgaria Air,E190,False,2025-04-29 15:10:00,15:29,2025-04-29 15:29:00,19
Dubai,DXB,Emirates,A388,False,2025-04-29 15:25:00,16:03,2025-04-29 16:03:00,38
Lisbon,LIS,Swiss,A321,False,2025-04-29 15:25:00,15:43,2025-04-29 15:43:00,18
Phuket,HKT,Edelweiss Air,A343,False,2025-04-29 15:25:00,16:08,2025-04-29 16:08:00,43
Amsterdam,AMS,NetJets Europe,C68A,False,2025-04-29 15:30:00,15:38,2025-04-29 15:38:00,8
London,LHR,Swiss,A20N,False,2025-04-29 15:35:00,15:59,2025-04-29 15:59:00,24
Palma de Mallorca,PMI,Swiss,A321,False,2025-04-29 15:35:00,15:47,2025-04-29 15:47:00,12
Dusseldorf,DUS,Eurowings,A319,False,2025-04-29 15:40:00,15:50,2025-04-29 15:50:00,10
Hamburg,HAM,Eurowings,A319,False,2025-04-29 15:55:00,16:11,2025-04-29 16:11:00,16
Istanbul,SAW,Pegasus,A21N,False,2025-04-29 16:00:00,16:21,2025-04-29 16:21:00,21
Madrid,MAD,Elangeni,F2TH,False,2025-04-29 16:00:00,16:25,2025-04-29 16:25:00,25
Corfu,CFU,Edelweiss Air,A320,False,2025-04-29 16:05:00,16:20,2025-04-29 16:20:00,15
Heraklion,HER,Edelweiss Air,A320,False,2025-04-29 16:10:00,16:26,2025-04-29 16:26:00,16
Venice,TSF,Italfly,C680,False,2025-04-29 16:15:00,16:35,2025-04-29 16:35:00,20
Madrid,MAD,Swiss,A321,False,2025-04-29 16:25:00,16:56,2025-04-29 16:56:00,31
Dublin,DUB,Helvetic Airways,E190,False,2025-04-29 16:30:00,16:52,2025-04-29 16:52:00,22
Berlin,BER,Swiss,BCS1,False,2025-04-29 16:30:00,16:37,2025-04-29 16:37:00,7
London,LCY,Helvetic Airways,E190,False,2025-04-29 16:35:00,16:58,2025-04-29 16:58:00,23
Tunis,TUN,Tunisair,A20N,False,2025-04-29 16:35:00,16:46,2025-04-29 16:46:00,11
Faro,FAO,Edelweiss Air,A320,False,2025-04-29 16:35:00,16:55,2025-04-29 16:55:00,20
Doha,DOH,Qatar Airways,A359,False,2025-04-29 16:40:00,16:49,2025-04-29 16:49:00,9
Copenhagen,CPH,Helvetic Airways,E290,False,2025-04-29 16:45:00,16:59,2025-04-29 16:59:00,14
Amsterdam,AMS,Helvetic Airways,E195,False,2025-04-29 16:50:00,17:04,2025-04-29 17:04:00,14
Palma de Mallorca,PMI,Edelweiss Air,A320,False,2025-04-29 16:50:00,17:12,2025-04-29 17:12:00,22
Munich,MUC,Swiss,A320,False,2025-04-29 16:55:00,17:34,2025-04-29 17:34:00,39
Geneva,GVA,Swiss,BCS3,False,2025-04-29 16:55:00,17:22,2025-04-29 17:22:00,27
Ibiza,IBZ,Edelweiss Air,A359,False,2025-04-29 16:55:00,17:15,2025-04-29 17:15:00,20
Manchester,MAN,Air Baltic,BCS3,False,2025-04-29 17:00:00,17:26,2025-04-29 17:26:00,26
Hamburg,HAM,Swiss,BCS3,False,2025-04-29 17:00:00,17:13,2025-04-29 17:13:00,13
Warsaw,WAW,Air Baltic,BCS3,False,2025-04-29 17:00:00,17:40,2025-04-29 17:40:00,40
Alicante,ALC,Edelweiss Air,A320,False,2025-04-29 17:00:00,17:48,2025-04-29 17:48:00,48
London,LHR,Swiss,A20N,False,2025-04-29 17:05:00,17:19,2025-04-29 17:19:00,14
Dusseldorf,DUS,Helvetic Airways,E190,False,2025-04-29 17:05:00,17:17,2025-04-29 17:17:00,12
Prague,PRG,Swiss,BCS3,False,2025-04-29 17:05:00,17:20,2025-04-29 17:20:00,15
Nice,NCE,Swiss,A20N,False,2025-04-29 17:10:00,17:28,2025-04-29 17:28:00,18
Dubrovnik,DBV,Helvetic Airways,E195,False,2025-04-29 17:10:00,17:29,2025-04-29 17:29:00,19
Krakow,KRK,Helvetic Airways,E295,False,2025-04-29 17:15:00,17:32,2025-04-29 17:32:00,17
Florence,FLR,Helvetic Airways,E295,False,2025-04-29 17:15:00,17:24,2025-04-29 17:24:00,9
New York,EWR,Swiss,A333,False,2025-04-29 17:20:00,18:02,2025-04-29 18:02:00,42
Birmingham,BHX,Helvetic Airways,E190,False,2025-04-29 17:20:00,17:31,2025-04-29 17:31:00,11
Bologna,BLQ,Swiss,A320,False,2025-04-29 17:20:00,17:36,2025-04-29 17:36:00,16
Barcelona,BCN,Swiss,A21N,False,2025-04-29 17:20:00,18:05,2025-04-29 18:05:00,45
Luxembourg,LUX,Helvetic Airways,E290,False,2025-04-29 17:25:00,17:42,2025-04-29 17:42:00,17
Belgrade,BEG,Swiss,BCS3,False,2025-04-29 17:25:00,17:46,2025-04-29 17:46:00,21
Ljubljana,LJU,Air Baltic,BCS3,False,2025-04-29 17:25:00,18:23,2025-04-29 18:23:00,58
Paris,CDG,Swiss,A21N,False,2025-04-29 17:30:00,17:54,2025-04-29 17:54:00,24
Berlin,BER,Swiss,BCS3,False,2025-04-29 17:30:00,17:43,2025-04-29 17:43:00,13
Venice,VCE,Swiss,A320,False,2025-04-29 17:30:00,17:49,2025-04-29 17:49:00,19
Amsterdam,AMS,KLM,B738,False,2025-04-29 17:35:00,18:14,2025-04-29 18:14:00,39
Boston,BOS,Swiss,A333,False,2025-04-29 17:35:00,18:18,2025-04-29 18:18:00,43
